0.707f02+0.707f01,-0.707f02+0.707f01,class
1.268616,0.485197,-1
1.342185,0.821799,-1
0.339391,-0.137156,1
-1.348484,0.603081,-1
-0.015601,-0.253155,1
-0.919974,0.415017,-1
0.85644,1.547989,-1
-0.654229,-1.32593,-1
-0.19814,-1.499142,-1
-0.930566,0.610893,-1
-0.959587,0.253787,-1
2.332904,1.104025,1
-0.194356,-0.140876,1
-1.144231,-0.779353,1
-0.975227,-0.806918,1
-2.517463,-0.466907,1
-0.782236,-1.523231,-1
0.646192,-1.347748,-1
1.304649,0.091325,-1
0.638601,1.030348,-1
0.075919,-0.042279,1
-0.998432,0.854142,-1
-0.253822,0.798337,-1
2.489159,0.820476,1
-1.456707,0.197884,-1
-0.390296,0.840048,-1
-1.263037,-0.872704,1
-1.431897,0.958057,-1
1.111579,-0.179523,-1
-2.298204,0.134175,1
-0.609545,0.376149,-1
0.868391,0.65912,1
2.559848,0.509341,1
1.212747,0.413772,-1
-1.691555,-0.797781,1
0.224234,0.310381,1
1.134264,0.534686,-1
-1.1908,0.506216,-1
1.336465,0.03405,-1
1.30889,0.068697,-1
-0.321869,-1.248119,1
-1.358389,0.53661,-1
-1.084732,0.470868,-1
0.869035,-0.142064,-1
-1.080471,0.701394,-1
-1.224747,0.443986,-1
-1.376139,-0.377718,1
-0.5621,1.219766,-1
-0.440519,0.637096,-1
-0.368989,0.23064,1
0.844075,0.782443,1
-0.450399,0.878935,-1
-0.574844,1.023181,-1
-0.019218,-1.283451,1
1.00693,-0.093261,-1
-0.603795,1.545752,-1
1.06985,-0.289133,-1
-1.481429,0.554986,-1
-0.696739,-0.580471,1
-1.442517,0.806022,-1
0.471582,-0.682347,1
-0.09066,0.22755,1
-1.058731,-1.586188,-1
-0.385531,0.291876,1
-1.603037,0.801059,-1
0.995543,-1.012538,-1
0.636488,1.131469,-1
1.068528,0.883298,-1
-0.503434,0.892367,-1
-0.427772,0.86338,-1
-0.391637,1.772052,1
-1.369117,-0.992925,1
0.485082,0.137224,1
-1.340033,0.159001,-1
-0.155654,-0.76796,1
-0.774352,-0.184622,1
0.928381,0.966871,-1
0.215562,-1.149077,-1
0.726822,-1.139844,-1
-0.05646,1.697122,1
1.178163,1.24041,-1
-1.269953,1.091718,-1
-0.602395,1.363311,-1
0.487814,-1.081878,-1
1.072045,0.639337,-1
-1.15653,1.063725,-1
0.661983,0.72409,1
-2.220464,-0.438598,1
-1.182416,-0.783599,1
0.116004,0.719875,1
1.279902,0.133044,-1
0.652567,-1.214099,-1
0.09255,-0.777133,1
0.212859,0.434907,1
-0.338116,-1.038101,1
0.942494,-1.192862,-1
-1.238166,0.656832,-1
0.434968,1.304701,1
-0.572831,-0.347955,1
-1.086238,-0.681763,1
0.015589,0.708552,1
-0.075801,-1.437611,-1
0.806013,-1.244494,-1
0.417053,-1.69002,-1
0.288354,-1.691444,-1
2.375962,0.127474,1
-1.364054,0.431953,-1
-0.3848,-1.199331,-1
1.453106,-0.427701,-1
-0.82813,-0.642851,1
0.49347,-1.104506,-1
-1.117301,-0.042515,1
-0.173942,0.469526,1
-0.250997,0.760152,1
1.203828,1.200601,-1
-0.214995,-0.024058,1
0.454247,0.446692,1
-0.938455,-0.787115,1
-0.108951,-0.363475,1
-1.047957,0.521785,-1
-0.34093,-0.844346,1
-0.169704,0.403055,1
1.679367,-0.710537,-1
-0.268679,0.705701,1
-0.105922,2.170899,1
-0.565822,-1.13146,1
0.937683,0.561541,-1
-0.980747,0.928393,-1
-0.63224,-0.472415,1
1.070602,0.281526,1
0.057264,0.115269,1
-1.916375,-0.176934,1
-2.524538,-0.502265,1
-0.468865,-0.128027,1
1.657412,-1.142599,1
0.214852,-1.183727,-1
0.740554,0.829389,-1
-2.071954,-0.290088,1
0.733146,-1.642617,-1
-0.809707,-0.161997,1
0.891575,-1.257922,-1
0.55511,0.402405,1
1.382374,-0.668133,-1
0.726249,0.559403,-1
1.32082,-1.083226,-1
-0.289798,1.916316,1
0.300426,-1.047243,1
1.310222,-0.966549,-1
-0.101935,-1.066367,-1
-0.800608,-1.349277,-1
-0.549473,-0.060149,1
-0.607364,1.132077,-1
1.80877,-0.750834,1
0.567075,-0.305436,-1
-1.052979,-0.389714,1
1.059261,-0.053657,-1
1.62703,-0.833583,1
1.198445,-1.601566,-1
-1.649796,-0.316219,1
0.438502,0.391718,1
-0.225929,0.308648,1
1.056415,-0.275698,-1
-0.231933,0.394565,1
0.257965,-1.467285,-1
1.125635,-1.278411,-1
-0.685848,1.223292,-1
0.69434,-0.55151,1
1.011909,0.273743,-1
-1.236766,0.474391,-1
-1.391641,0.319517,-1
-1.247372,0.492069,-1
2.368921,0.502255,1
1.231178,0.989381,-1
2.609378,0.89827,1
0.049474,-0.022906,1
1.062835,0.422245,-1
0.53445,-1.530198,-1
-0.511388,-1.327333,-1
-0.813261,-0.391816,1
0.335868,0.033263,1
-0.272272,-0.016284,1
-1.026942,-1.985717,-1
-2.630584,-0.198205,1
1.095323,-0.088304,-1
0.435478,-1.190781,-1
1.262217,0.044651,-1
1.297583,0.159209,-1
-0.563018,-1.445428,-1
-1.937584,-0.113294,1
0.431931,-1.335744,-1
0.871891,0.208675,-1
0.666835,0.379786,1
-0.040356,-0.32882,1
1.170272,-0.170326,-1
1.407129,-0.600953,-1
-0.880395,0.157623,-1
-1.399421,0.297595,-1
-0.478894,-1.769997,-1
1.613737,0.974562,-1
-0.311781,1.130687,1
-1.849983,-1.176819,1
-0.077661,1.859762,1
-1.285564,0.411453,-1
0.613216,-0.752838,1
-0.942665,-0.368491,1
-0.480717,2.008228,1
-2.064875,-0.19816,1
0.948953,0.005733,-1
-0.085694,-1.356999,1
1.256589,0.412361,-1
-0.367087,-0.75737,1
-0.884295,-0.869563,1
1.385199,-0.707732,-1
0.775693,-0.140657,-1
1.322336,0.205175,-1
0.897378,0.587702,-1
-1.369737,0.101013,-1
-0.12088,0.802591,1
1.241703,-0.040914,-1
0.965183,-0.430568,-1
-1.058613,-0.094131,1
2.347723,0.707323,1
1.133542,0.337395,-1
-0.353784,0.251501,1
1.089672,-0.002034,-1
1.436117,-0.656814,-1
-0.247665,-1.817357,-1
-1.831538,-0.417354,1
1.475024,-0.476491,1
0.217774,0.002847,1
1.51955,-0.771364,-1
-0.315354,0.660441,1
1.163165,-0.632793,-1
-1.605218,0.049374,-1
0.565757,0.90518,1
0.852072,-0.035995,-1
0.500739,1.394512,1
1.228206,-0.8223,1
-0.460283,1.081175,-1
-0.809667,0.335827,-1
0.954887,0.827213,-1
-0.466681,0.664672,-1
2.609376,0.869985,1
0.943387,1.164021,-1
1.96583,0.212297,1
-0.48433,1.028845,1
1.271459,0.666224,-1
1.038796,0.474571,-1
-0.176903,-1.202143,-1
-0.182692,-0.199213,1
1.236701,-0.700672,-1
-1.138443,0.869688,-1
-1.148479,-0.845824,1
2.093081,-0.211974,1
-0.994998,-0.433552,1
-0.112496,-0.474496,1
0.764885,-0.889656,-1
-2.510374,-0.233552,1
-0.438287,2.036517,1
0.884182,-0.855209,-1
2.15822,0.826106,1
0.971309,1.037093,-1
-0.919306,0.820135,-1
-0.268224,0.205544,1
0.995575,-0.616542,-1
0.074259,0.41651,1
-0.642714,1.20986,-1
2.326507,0.686107,1
-0.989244,0.792622,-1
-1.526074,-0.652098,1
0.162746,1.619355,1
0.905211,1.272917,-1
-0.679726,-1.837898,-1
1.028123,-0.366214,-1
-0.526948,-1.368348,-1
-0.750297,-0.036122,1
1.026034,0.939936,-1
1.076269,0.408811,-1
-0.254693,-1.272863,-1
-0.424453,-1.86687,-1
-1.557826,0.22404,-1
1.437513,-0.881683,-1
-1.157582,0.284885,-1
1.629866,-0.731755,1
1.381738,0.230637,-1
0.672573,1.392405,1
-0.892493,0.974222,-1
-1.561443,-0.814742,1
-1.390935,0.306081,-1
1.174287,-1.272184,1
-2.057809,-0.261802,1
1.93048,0.29008,1
0.042278,-1.598122,-1
-0.204306,1.009068,-1
2.644748,1.060914,1
-0.59127,-1.021149,1
0.127421,2.022419,1
-0.292645,1.673061,1
-2.15681,-0.290095,1
0.956076,0.656299,-1
-0.68254,0.673664,-1
0.441131,-1.241694,-1
1.188708,0.466098,-1
-2.021775,-0.637288,1
0.219791,-1.321618,-1
-0.816906,0.908394,-1
-1.386038,-0.367819,1
-0.63564,1.245217,-1
0.344958,-1.267158,-1
-1.350707,-0.686027,1
0.179295,-0.143109,1
-0.08761,1.243139,1
1.687138,-0.8159,1
0.414955,-1.395145,-1
-2.121475,-0.565875,1
-1.220493,0.589656,-1
-1.377482,0.531658,-1
-1.441425,-1.48637,-1
-0.400168,1.197857,1
-1.548655,-0.049621,-1
1.499103,-0.014023,-1
-0.982917,0.31672,-1
0.245311,-0.523967,1
-1.693665,-0.654233,1
-0.783685,-1.960241,-1
-0.792693,0.371185,-1
-1.062789,0.74736,-1
-1.266454,0.628545,-1
1.08559,2.026031,-1
-1.296159,0.556415,-1
1.736676,-0.327972,1
-1.922777,-0.651423,1
-0.289197,0.572051,1
1.161828,0.35154,-1
-0.648344,0.658364,-1
-0.875751,0.764699,-1
-0.800934,0.782949,-1
-0.03107,0.848562,1
0.305446,-0.159787,1
-0.993506,0.547953,-1
-0.629351,0.298363,1
0.655632,1.777085,-1
-0.297154,-1.683005,-1
0.998456,0.046751,-1
1.742996,-0.887316,1
-0.568663,-1.298345,1
1.129151,-1.529444,1
1.643974,-1.170178,-1
1.169598,0.244763,-1
0.311707,-1.470109,-1
0.277281,1.363381,1
1.237431,-0.417111,-1
-1.978638,-0.623849,1
0.267808,-0.399651,1
-1.186548,0.623601,-1
-0.864128,0.195102,-1
1.041712,1.574875,-1
-1.509039,0.145552,-1
0.600407,0.912961,1
-1.058508,1.232455,-1
-1.398069,-0.483083,1
0.019172,1.294768,1
0.880413,0.661243,-1
-1.873994,-0.770925,1
-0.112524,-0.833721,1
-1.010379,0.898761,-1
0.607399,-0.085514,1
-0.599597,0.984287,-1
-1.904387,-0.599093,1
2.002532,-0.670205,1
-0.20025,-1.355594,-1
0.257479,1.326608,1
-0.08848,-0.818162,1
0.380422,0.079231,1
-0.054179,0.135343,1
1.516773,-0.123627,-1
0.042266,-1.753692,-1
-0.75739,-0.306248,1
-0.396131,-1.414301,-1
-0.350626,1.728213,1
-0.717726,0.511204,-1
-1.365519,-0.204469,1
0.409469,0.76869,1
0.530212,-1.463728,-1
-1.231119,0.352765,-1
1.07622,-0.207811,-1
-0.223381,0.339479,1
0.483584,-0.92348,1
1.689283,-0.516781,-1
0.850588,0.874937,-1
-0.815968,1.135597,-1
-0.636483,-0.476658,1
1.395163,0.104061,-1
-0.076984,1.478616,1
1.21902,-0.732495,1
-0.254648,-0.697255,1
0.18374,-1.163929,-1
1.824355,-0.39585,1
-0.50854,-1.089735,1
0.169747,0.739679,1
-1.796177,-0.367851,1
-1.17249,-0.454073,1
0.025786,-0.010674,1
-0.07294,-1.028887,1
-0.267203,1.486379,1
1.426144,-1.585991,1
0.780732,0.987224,1
-0.48068,2.474938,1
-1.512544,0.538012,-1
0.627188,-0.218454,1
-1.210571,0.868268,-1
-1.395941,-0.400348,1
-0.536122,-1.132872,1
0.139774,-0.035557,1
-0.174045,-0.831604,1
0.393796,-0.695082,1
-2.255785,0.021037,1
0.52051,1.035289,1
-1.548661,-0.134477,1
0.656286,1.11167,-1
-0.729695,1.165303,-1
-0.947535,0.636348,-1
-0.856982,1.137008,-1
0.169855,2.093136,1
0.387454,0.479541,1
-0.682479,-0.873365,1
2.694231,0.855849,1
-0.661203,-0.092686,1
1.634071,-1.208364,-1
0.790252,0.652396,-1
0.661133,-0.195823,-1
-0.148554,-0.404492,1
0.372057,1.608057,1
0.630847,1.335123,-1
1.245163,-1.003326,1
-1.22055,-0.131622,-1
-2.149728,-0.155739,1
0.518209,-1.235324,-1
-1.690078,-0.007204,-1
0.167649,1.030311,1
1.026737,-0.006989,-1
-1.173096,0.835036,-1
1.086035,-1.289728,-1
-1.115111,0.822312,-1
-0.620099,1.048634,-1
-1.975809,-0.612534,1
0.776451,0.506372,-1
1.251515,-1.152531,-1
1.418506,0.193869,-1
-0.907067,0.88894,-1
-1.104557,0.161141,-1
1.069291,1.589727,-1
-1.662531,-0.40249,1
-1.201437,0.132141,-1
1.557046,-0.550027,1
-0.949725,-0.232721,1
-0.105964,1.647619,1
1.033816,0.097668,-1
-0.130356,-0.098796,1
1.662395,-0.72751,-1
1.479218,-1.094528,1
0.851274,-1.185091,-1
-0.930655,-0.512039,1
0.302505,-1.592444,-1
-1.370372,1.019582,-1
-1.246746,-0.535399,1
0.114613,1.018286,1
0.085457,-1.041603,-1
-1.011932,0.028914,-1
-0.792679,0.54514,-1
-0.806862,0.043073,1
-0.308976,0.835104,-1
2.121424,0.509307,1
1.946647,-0.938214,1
1.30369,1.383615,-1
1.016185,0.695196,-1
-0.365034,-1.629268,-1
-1.240999,0.597433,-1
-1.03806,0.489257,-1
1.363284,-0.630656,-1
-1.461685,-0.150734,1
-1.502636,0.646912,-1
-1.251599,0.685824,-1
0.17684,1.002734,1
-1.14484,0.453185,-1
-0.210672,0.980075,1
2.190747,0.807723,1
-0.685753,2.425422,1
0.909472,1.509101,-1
1.75433,-0.635575,1
-0.962432,0.045889,1
-1.396575,0.526707,-1
-0.179526,1.390216,1
-0.007226,-1.661768,-1
-1.340728,0.313863,-1
-0.443329,0.869036,-1
-0.415115,-0.041753,1
-1.217764,-0.663388,1
-0.115966,0.350731,1
-0.307588,0.495679,1
1.421852,-1.307451,1
-0.748192,-0.240484,1
-0.699292,1.124999,-1
2.241603,0.077964,1
-2.093169,-0.297161,1
0.899574,1.533142,-1
1.268636,0.739766,-1
1.227532,-0.398726,-1
-0.954641,0.196509,-1
0.627241,0.450496,1
1.485656,-0.154744,-1
-1.389484,0.774205,-1
-0.852276,0.731607,-1
2.701293,0.735636,1
-1.096027,0.714122,-1
1.229727,-1.259169,1
-0.82587,1.111553,-1
-0.755868,1.054281,-1
1.101668,-1.217528,-1
-0.362011,0.832978,1
-1.688022,-0.829602,1
0.401688,0.736868,1
-1.344968,0.352048,-1
1.937465,-0.791837,-1
1.372405,-1.540739,1
-0.599077,-1.381082,-1
-0.758882,-1.291996,-1
-0.875406,0.651911,-1
-1.193634,0.432674,-1
0.099131,1.965846,1
1.559839,-0.999765,1
1.005377,-0.96028,-1
0.040266,-0.215672,1
-1.109222,1.08275,-1
-0.833114,0.722487,-1
1.680066,-0.822972,1
1.008954,-1.324384,1
-0.070755,-0.226288,1
1.054337,0.268089,-1
0.857116,1.151286,1
-0.567213,-0.838706,1
-0.507671,0.96308,-1
1.426314,0.567944,-1
0.118332,-0.242254,1
-2.934618,0.233124,1
-0.183703,2.220393,1
0.014748,-0.987866,1
0.716324,0.242605,-1
-1.00764,0.661093,-1
-0.154972,-1.086878,-1
-0.316216,-1.296203,-1
-0.353343,-0.437319,1
-0.931983,0.56705,-1
-0.223519,-0.514811,1
1.018972,0.166259,-1
-1.799728,-0.562314,1
1.037399,0.688126,-1
-0.036906,-1.405787,-1
1.239564,-0.273562,-1
-0.097008,-1.345685,-1
1.067681,-0.883834,-1
1.692785,-0.937527,1
-0.434905,0.094016,1
-0.395691,-0.311523,1
-0.110939,1.331529,1
0.884577,-0.335818,-1
-0.887911,0.794964,-1
1.32653,-0.412861,-1
-1.429122,0.282035,-1
-0.098888,1.697119,1
0.767188,-0.382498,-1
1.46866,-0.468713,-1
-1.502067,-1.100421,1
1.466394,-1.404325,1
-0.981564,0.970001,-1
0.528217,0.130863,1
1.827003,-2.684141,-1
-0.219077,2.001178,1
-0.260828,1.620028,1
-2.022462,-0.382012,1
0.527394,-1.339272,-1
-1.025438,-0.855714,1
1.224019,-0.112336,-1
1.17521,-0.323774,-1
-0.899402,1.236003,-1
-0.994204,0.660387,-1
-0.734691,0.584744,-1
1.045137,0.179696,-1
1.236773,0.205876,-1
0.34002,-1.116539,-1
0.788349,-1.064175,-1
0.050406,0.052821,1
0.702038,-1.574734,-1
-0.661093,1.290472,-1
-0.579142,0.324531,-1
-0.293418,0.843591,1
-1.010453,0.856263,-1
-1.108888,-0.956134,1
-0.262316,0.696509,-1
1.768435,-1.102283,-1
1.134056,-1.199282,-1
-0.823884,-0.604665,1
-0.732653,-0.46818,1
0.364876,0.223485,1
-0.610187,1.199962,-1
-0.527672,-1.579781,-1
-1.247353,0.732495,-1
-1.201385,0.778463,-1
0.576191,-1.276333,-1
-0.957394,1.149728,-1
0.39113,1.362683,1
1.634133,-0.430515,-1
-0.45897,-0.194497,1
-1.2389,0.3167,-1
-1.15271,-0.700154,1
-2.312373,-0.205251,1
-0.750805,0.691662,-1
0.159185,1.297608,1
1.040651,-1.108847,-1
-0.035511,-1.647628,-1
-0.995604,0.842828,-1
-1.450333,0.331533,-1
0.056673,1.58399,1
-0.874956,0.977618,-1
1.233724,-1.24103,-1
0.518914,-1.262902,-1
0.10876,-1.460932,-1
-1.555713,0.11302,-1
0.54932,-1.274921,-1
0.212184,0.217766,1
0.173353,-0.16602,1
-0.029822,-1.243146,-1
1.452455,0.273071,-1
-0.380017,0.274764,1
-1.499824,0.4376,-1
1.153433,1.491442,-1
1.234647,0.151426,-1
-0.360799,-1.718367,-1
1.858994,-0.530911,1
0.134405,0.923531,1
0.545053,-1.576161,-1
-1.330934,-1.031108,1
-0.039736,-1.431244,-1
0.975146,0.371325,-1
0.086854,-1.2693,-1
1.002087,1.260903,-1
-0.721354,-0.654863,1
0.691568,0.162697,-1
-1.777726,0.45667,-1
0.054312,-1.444673,-1
-0.195148,0.565694,1
-1.315284,0.155467,-1
0.157558,-1.383851,-1
-1.739594,-0.212277,1
0.082678,-0.415081,1
1.181791,-1.165689,-1
0.18607,1.482879,1
0.042531,1.598131,1
0.810775,0.858175,-1
1.423385,-0.697829,-1
1.310237,-0.782694,-1
0.326597,-0.960263,-1
-0.700106,-0.227752,1
-1.400157,-0.05668,1
-1.04793,0.86121,-1
0.918505,-0.509771,-1
-0.253121,0.722674,1
-1.117241,0.721191,-1
0.682632,0.731729,-1
1.127171,0.263145,-1
-1.923448,-0.198149,1
-0.512641,0.706389,-1
1.455219,-0.538721,-1
-0.953891,0.743125,-1
-0.354915,1.144119,1
0.588315,0.026919,1
0.374839,1.014063,1
-2.255817,-0.389102,1
-1.111071,-1.731862,-1
0.854798,-1.337125,-1
-0.470407,-1.750197,-1
-0.572714,1.124302,-1
0.747337,-1.034479,-1
-2.871011,-0.212366,1
-1.698648,-1.073565,1
-1.865869,-1.754974,-1
1.401534,0.182553,-1
-1.238263,-0.572169,1
0.504867,-0.050873,1
0.425773,1.271465,1
0.308179,-1.374646,-1
-0.509971,-1.300461,-1
-1.774919,0.190788,-1
1.421317,-0.0211,-1
-0.887424,0.69646,-1
-1.419929,0.291229,-1
1.123679,0.814003,-1
0.007188,1.774912,1
0.900955,1.107447,-1
-1.140632,0.023247,-1
0.206834,0.252819,1
-1.258794,-0.876946,1
-0.070545,2.432542,1
-1.994147,-0.014299,-1
-0.717133,-0.937717,1
0.574178,0.094803,1
0.413204,-0.283952,1
-2.390149,-0.085044,1
0.528858,-0.711335,1
-2.482075,-0.063837,1
-1.92342,0.155419,-1
-0.867966,0.843192,-1
-0.372493,-0.268245,1
1.368926,-0.822996,-1
-1.561312,0.842783,-1
-1.120835,-0.014937,-1
-1.181781,-1.689439,-1
1.401477,-0.535897,-1
-0.120208,0.367702,1
-1.912202,-1.058025,1
1.649072,0.698782,-1
1.482103,-0.370421,-1
-1.505542,-0.333179,1
0.369921,1.426323,-1
1.262998,0.971706,-1
-0.406057,-1.743827,-1
0.39887,0.878295,1
0.409946,-0.348018,1
0.400264,0.618069,1
-0.173338,-0.830897,1
0.792074,1.329479,-1
-1.185173,0.130021,-1
-0.604749,-1.573423,-1
-0.003543,0.21002,1
0.423461,-1.132089,-1
1.272841,0.254671,-1
-0.519042,0.238972,1
0.892367,-0.185198,1
0.311192,-0.298286,1
1.142748,0.512058,-1
-0.876785,1.103064,-1
-0.751757,-0.607488,1
2.016786,0.741239,1
-0.813156,-0.855839,1
2.609365,0.728557,1
0.75297,-1.339961,-1
0.439676,-1.752246,-1
-1.061418,0.202865,-1
0.696408,-1.226824,-1
-1.475775,0.518215,-1
0.477824,0.457061,1
0.313126,-1.412124,-1
-0.81172,1.210553,-1
1.102306,-1.202749,-1
1.12004,-0.492077,-1
0.785684,1.01056,-1
0.039495,-1.028171,-1
0.784794,-1.308138,-1
0.990642,-0.403695,-1
1.800304,-0.504751,-1
-1.734693,-0.825363,1
0.408608,-1.175226,-1
0.585557,0.913667,-1
0.044486,-0.504183,1
-0.228313,1.454561,1
-1.159155,-1.726208,-1
-0.805791,-0.721765,1
-1.085809,1.162729,-1
0.796259,0.611029,1
-0.830151,0.626458,-1
-0.449169,-0.556479,1
0.059458,1.04091,1
0.689464,0.378373,1
-0.006962,1.675912,1
-0.973906,-1.091115,1
-0.930558,0.709892,-1
-0.92297,-1.693662,-1
0.753072,-0.048732,-1
1.045876,0.580642,-1
-0.53739,0.719823,-1
-0.749623,-0.448382,1
-0.760887,-0.710094,1
-1.17947,0.701387,-1
1.538606,-1.233122,1
0.717744,0.309076,-1
-1.057917,-0.240509,1
0.536764,0.905884,1
-1.006983,0.019721,1
-0.826665,0.003472,1
-0.727777,-1.407963,-1
-1.009376,1.055321,-1
0.945993,-1.656036,1
-0.337381,-0.679583,1
-0.461392,0.479049,-1
0.667402,-1.397246,-1
0.468154,0.680303,1
0.195196,0.635025,1
0.848654,1.456768,-1
1.559298,1.099721,-1
0.308288,0.005683,1
-0.262947,-0.131688,1
-0.142991,0.195018,1
0.25468,1.697147,1
-1.074803,0.848479,-1
0.933485,1.131492,-1
-1.120812,0.277817,-1
0.899527,0.939149,-1
1.053638,0.374867,-1
-1.167491,0.164672,-1
0.553637,-0.335844,1
1.34989,-0.106669,-1
-0.971279,0.83887,-1
2.411312,0.035549,1
-0.14363,-0.727653,1
1.275841,-1.156489,1
0.825163,-0.512607,1
1.205259,-1.269495,-1
0.205206,2.029497,1
1.342906,1.004947,-1
0.18888,1.239625,1
-0.306334,-1.532386,-1
-0.650511,0.975797,-1
-1.017545,0.594622,-1
-0.098882,1.781975,1
-0.000738,-0.093482,1
1.090419,0.493668,-1
-1.13354,0.276402,-1
0.531135,1.265109,-1
-0.087643,0.828757,1
1.506182,0.077905,-1
-0.778564,0.195816,-1
0.246181,1.535919,1
0.265778,-1.032396,-1
-0.223568,-1.134262,-1
0.891029,0.777921,-1
0.433553,1.291972,1
-1.437716,-1.079909,1
0.284873,-1.004816,-1
0.420791,0.870519,1
-0.489482,-1.518965,-1
-0.014863,0.126295,1
-0.893803,0.50624,-1
0.099177,-0.131306,1
0.870468,0.098362,-1
-0.295689,-1.049411,-1
-1.096121,-0.473866,1
1.345735,1.002119,-1
-0.947544,0.523207,-1
0.710009,0.859934,-1
-0.16262,0.568525,1
-0.956744,0.434814,-1
1.318809,0.30771,-1
0.724093,0.117443,-1
0.457666,-0.50111,1
1.205647,0.050303,-1
0.168179,-1.216259,-1
-1.90931,-0.254719,1
0.492859,0.116718,-1
-0.55089,-0.095506,1
2.149717,0.608308,1
-0.497124,0.198667,1
1.550075,0.727059,-1
-0.009939,-0.196583,1
0.078355,-1.434771,-1
0.099334,0.059055,1
-1.398694,0.552871,-1
0.406589,0.126611,1
-1.48091,-1.828769,-1
-1.292642,0.319524,-1
-0.79231,0.749149,-1
0.121631,0.338022,1
-0.905813,0.649787,-1
-0.67592,0.694426,-1
1.224618,1.193955,-1
-1.67164,0.661748,-1
-0.396821,-1.187311,1
0.207772,-1.291212,-1
-0.361989,1.108761,1
-1.494171,0.386686,-1
0.062891,-0.263755,1
1.341334,-0.992004,1
-0.161885,0.917143,1
-0.334571,-0.910109,1
-0.772893,0.379672,1
-0.035988,1.260821,1
-0.843009,-1.009855,1
-2.149725,-0.11331,1
-0.599425,-0.595751,1
1.366801,-0.867546,-1
1.216114,-1.711171,-1
1.928238,-1.225312,-1
-0.716327,0.310377,1
0.751659,0.860716,-1
-0.14298,-1.455295,-1
0.223368,-0.804701,1
1.173879,0.721372,-1
-0.886713,0.739595,-1
0.162485,-1.675897,-1
0.647723,-0.766412,1
-1.612282,0.141301,-1
1.344964,0.196691,-1
-1.028851,0.696449,-1
0.393262,1.487846,1
0.326065,1.258021,1
1.537229,-0.767826,1
0.225364,0.297935,1
1.230358,-0.438325,-1
2.411361,0.657828,1
-0.049396,1.605195,1
-1.432701,-0.264581,1
1.043064,0.795611,-1
-0.064299,0.932708,1
-1.217635,0.960195,-1
1.515353,-0.195755,-1
0.17596,-1.181608,-1
-0.258745,1.135641,1
-0.741894,0.714715,-1
-0.627157,1.211275,-1
0.150548,-0.606002,1
0.778441,-1.158932,-1
-0.721964,0.56636,-1
0.782092,0.295646,-1
0.257969,-1.410714,-1
0.479301,-1.429789,-1
-1.732529,-0.290061,1
1.061984,-1.398629,1
0.120286,1.226184,1
1.037948,-1.309532,-1
-1.037393,-0.019173,-1
-0.265956,-0.62937,1
-1.06639,-0.069382,-1
1.542901,-0.578314,-1
-0.516831,-0.416684,1
-0.27462,-0.200635,1
1.286965,0.021317,-1
2.453805,0.855829,1
-0.186047,-0.5933,1
0.345727,0.406702,1
0.399402,-1.339989,-1
0.315274,-1.067749,-1
-0.51207,-1.015486,1
0.550743,-1.160365,-1
0.106838,1.058592,1
1.186438,-1.41559,-1
0.31303,0.324835,1
-0.970898,0.283486,-1
0.896607,-0.221968,-1
-0.866952,0.248844,-1
1.070627,0.598323,-1
-1.066391,-0.090596,1
-0.564774,0.490214,-1
0.363355,-1.121487,-1
-1.511932,-0.66624,1
-0.747381,1.07691,-1
-1.353574,-1.178194,1
-1.683011,-0.056703,1
0.228463,1.028902,1
-1.944663,-0.205222,1
-0.608282,-1.541603,-1
1.286188,-0.86331,-1
1.459483,-0.265766,-1
1.627757,-0.578307,1
0.162563,-0.695807,1
-1.180912,0.360547,-1
1.725375,-0.155432,1
1.330666,-1.766318,1
-1.416388,0.351336,-1
0.674676,1.164,-1
-0.364821,1.063504,-1
1.270007,0.186786,-1
0.219776,0.27665,1
1.534368,-1.166651,-1
-0.547874,-0.412514,1
-0.724245,-1.453927,1
0.734023,0.506368,-1
-2.361867,-0.12747,1
-0.733437,-1.444735,-1
0.079081,-1.200709,1
0.181123,1.516114,1
-0.063742,-0.95888,-1
-0.760111,1.050038,-1
-1.899445,-0.703042,1
-0.278046,-1.489955,-1
0.048863,1.190114,1
0.051624,0.337309,1
0.48011,-0.146338,1
-0.350753,0.121601,1
0.769495,1.960242,-1
0.104615,-0.216374,1
0.676145,1.855579,-1
-1.077323,-1.072561,1
-1.550015,0.627815,-1
-0.542203,0.662686,-1
0.455299,-0.914996,1
1.408752,2.04232,-1
0.683046,-0.301184,1
0.169769,1.00839,1
0.469578,0.80193,1
0.027502,-0.671068,1
-0.683751,0.914274,-1
1.615003,-0.902176,-1
-0.016196,1.158995,1
-1.458132,0.069185,-1
-0.063522,1.817335,1
0.922644,-1.8208,1
-0.808321,-0.529707,1
1.829266,-0.885895,1
-0.212305,-1.781997,-1
-1.03675,-0.830258,1
-1.366946,-0.372767,1
-1.010614,-1.181702,1
-0.292704,0.936226,1
-0.212303,-1.753712,-1
0.484481,0.58477,1
-0.947442,0.919273,-1
-0.139939,1.226163,1
-2.043673,-0.346657,1
-0.96313,0.152666,1
0.889668,1.458185,-1
1.987052,0.304227,1
-0.576946,1.261486,-1
-0.723229,0.668329,-1
-0.910768,0.588266,-1
-0.296406,-1.174574,-1
-1.492764,0.289102,-1
-1.739556,0.268575,-1
-0.421469,0.09331,1
-0.123,0.825926,1
-1.355731,-1.628639,-1
-0.643546,-0.369174,1
-0.915784,-0.24969,1
