0.302f19+0.272f01+0.269f03+0.265f20+0.254f16...,'0.485f05+0.428f08+0.33 f10-0.308f06-0.275f18...',-0.491f02-0.445f12+0.359f07+0.282f01+0.232f18...,-0.449f13-0.405f20+0.336f15+0.317f17+0.289f07...,'-0.443f16+0.44 f17+0.325f11-0.314f07-0.312f13...',f21
0.362475,-0.099028,-0.167163,0.661809,0.390255,1.0
0.560875,1.455436,-0.31435,-1.075169,-2.10438,0.0
-0.667736,1.34574,-1.690499,1.706855,-3.452212,0.0
-1.701199,0.998567,0.650624,2.155067,0.430531,0.0
-1.025544,1.113725,-0.538393,0.736965,-0.462194,0.0
0.750955,-0.118411,-0.529227,-1.249471,0.824388,1.0
-1.304485,1.487715,-1.129838,-1.271955,1.297161,0.0
0.560536,0.473627,-0.710781,0.627008,-0.032102,0.0
0.762697,0.537893,-0.658323,0.268848,0.394238,1.0
-1.635034,-0.687457,0.731341,-0.972168,-0.159067,0.0
-0.271915,-0.541602,0.16843,-0.373291,0.210841,0.0
-0.789816,0.203025,0.005211,1.251838,-0.0207,0.0
1.099692,0.244245,-0.368279,-0.031845,0.746293,1.0
-0.910774,0.841563,-0.346398,0.461941,2.054841,0.0
0.247505,-0.128793,0.614105,-0.540332,-1.331464,1.0
0.279025,0.712478,-0.216836,-0.404911,0.252785,1.0
1.773669,-0.50953,-0.293985,-0.482296,-0.314722,1.0
1.228755,-0.692289,0.200148,-0.054896,-0.442053,0.0
-0.093499,1.314572,0.748383,0.522833,0.524984,1.0
1.173843,1.162715,0.707296,-1.080743,1.809222,0.0
1.508995,-0.212627,0.836773,0.666754,0.634035,1.0
0.191677,0.389742,-0.156322,1.089836,0.7255,1.0
-0.728786,1.206222,-0.286818,-0.610313,-1.126121,0.0
-2.623032,-1.322642,1.780168,1.944362,-0.164773,0.0
-0.687046,-0.188946,0.126748,-0.625262,0.159861,1.0
0.947877,0.417155,1.097469,-0.644534,0.863773,1.0
0.814102,0.611026,2.225885,0.752866,0.183122,0.0
1.004078,0.16031,0.802655,1.361087,-0.013833,1.0
1.672729,0.397941,0.83937,0.101438,-0.788973,1.0
1.73434,0.353462,0.590544,-1.00453,1.499209,0.0
0.585404,-0.979554,0.818485,-0.274668,-0.319026,0.0
-3.099196,-0.679818,-0.26926,0.848074,-1.230818,0.0
1.061713,-1.461214,0.032407,-0.366108,-0.836433,1.0
0.862987,0.012295,-0.092178,0.275775,0.272797,1.0
-1.098211,-2.534905,-2.318237,0.782266,2.023013,0.0
1.303206,-0.048044,0.107173,0.111699,1.384979,1.0
1.34915,-1.091862,-0.61048,0.233626,-1.173235,1.0
-0.248282,-0.43762,-0.206425,0.006783,0.002118,1.0
0.182733,-0.000556,-0.254972,-0.888099,0.733982,1.0
-0.247536,-0.226602,0.471868,1.28928,1.288273,1.0
0.379224,-0.634651,0.614553,1.593858,-1.279979,0.0
-0.981042,-3.535994,-0.472071,0.184348,0.620562,0.0
1.033415,0.043972,0.377261,0.060681,-0.261759,1.0
-1.019198,0.011324,1.261725,-0.432711,0.365417,0.0
-2.657323,1.227806,-1.193094,0.649298,-0.790923,0.0
-2.024216,0.081802,-2.495508,-1.808844,1.597428,0.0
1.392352,0.15045,-0.936946,0.056184,0.860818,1.0
0.012823,1.643631,-0.40438,-0.383821,0.589353,1.0
1.029966,1.182009,0.416849,-0.827996,0.075545,1.0
-0.869302,1.231937,-0.172205,0.715506,-0.783724,0.0
0.221554,-0.734538,0.069602,-0.18705,-0.997826,1.0
0.391389,-0.799972,0.158176,0.046122,0.593543,1.0
-1.959671,-1.568646,-0.535749,-0.939055,0.039635,0.0
-0.41022,-0.645982,0.160143,0.924984,0.69225,0.0
0.336186,-0.475035,0.175835,0.457866,-0.191132,1.0
-0.689513,-0.038889,-0.62017,1.278293,-0.728515,0.0
-0.238929,-0.267504,1.590572,-0.097418,0.138011,0.0
0.500043,0.014991,-0.612138,0.02479,-0.31669,1.0
0.757214,-0.405843,0.653644,-0.030622,0.161439,1.0
-3.367872,2.506304,-0.270769,2.627644,-0.080983,0.0
-0.412275,-1.234008,-0.060263,-0.998053,-0.117668,1.0
-3.156202,1.593117,0.82511,-0.235375,1.105869,0.0
0.004751,-0.294661,-0.2516,-1.511809,-0.227816,1.0
-0.214763,0.451313,0.068125,-1.090247,1.032003,0.0
1.624068,0.518418,0.118021,-0.193459,1.016313,1.0
-1.251273,2.585435,0.180549,1.154547,-0.279714,0.0
0.388284,0.435973,0.538133,-0.589277,0.563681,1.0
0.922784,0.329484,-0.851946,-0.504163,-0.182614,0.0
1.45463,-0.301741,-0.013587,-0.251581,-1.213428,1.0
0.55059,-0.504466,-1.555059,1.201575,1.616353,0.0
0.670899,1.129762,0.69336,0.445374,0.354201,0.0
-2.411574,-1.54882,-1.782564,1.089403,-0.182576,0.0
1.00063,0.138547,-1.190586,-0.158421,-0.998679,1.0
-0.747317,0.327773,-0.095632,-0.263436,-0.616009,1.0
0.787521,1.594371,-0.64043,-0.677215,-0.2653,1.0
-2.110863,0.190927,-0.820769,-0.688494,-1.054056,0.0
-1.622363,1.004059,0.198726,-0.8701,2.454832,0.0
1.468107,-0.331599,0.61705,0.898457,-0.315004,1.0
1.222961,-0.775264,-0.579245,0.113546,-0.479117,1.0
0.674482,1.10113,1.694294,0.885747,0.114472,1.0
-0.281847,-0.798689,0.177447,-0.233581,-0.227379,1.0
-0.1031,-3.10248,-0.452618,-0.22214,-1.161419,0.0
0.421533,-0.419366,0.478564,0.169206,1.015123,1.0
0.699547,-1.980081,0.266681,-0.243636,0.737407,0.0
0.565935,-1.162799,0.203319,-0.868755,1.310207,0.0
-2.058705,0.771284,-1.926374,2.352049,-0.442681,0.0
1.368649,-0.650392,-0.123879,-0.536868,-1.485078,1.0
-2.748511,-1.157023,-2.591713,-0.333421,0.249264,0.0
-1.912589,2.113704,-0.053984,0.966514,-0.604182,0.0
0.698089,0.546325,-1.242445,0.511572,-0.595026,1.0
0.837731,0.967425,0.231526,-1.286885,-0.152892,1.0
-0.266914,0.102671,0.127329,2.067383,0.179111,1.0
-1.982786,-2.772184,2.473157,-0.46425,-1.663551,0.0
0.66907,0.462204,0.6833,0.022214,-0.214719,1.0
0.77805,0.324061,0.135248,1.354748,-0.966042,1.0
1.194099,0.691173,0.08749,-0.205018,0.246161,1.0
0.500007,-0.759643,1.055498,-1.956417,1.459875,0.0
1.394047,-0.348749,0.303218,-0.071507,0.33982,1.0
-0.743905,2.632911,-0.542111,-1.343437,-1.038563,0.0
1.003182,-0.147028,-0.900096,-0.034486,0.517752,1.0
0.638447,-0.118453,1.572248,-0.949542,0.736318,0.0
-0.183261,0.681124,2.895065,2.19853,1.030527,0.0
1.219997,-0.699552,0.175945,0.125847,-0.427987,1.0
1.26754,0.480574,0.618978,1.345574,-0.517342,1.0
0.255175,1.391671,0.279227,-3.010529,-0.149363,0.0
-0.243214,-0.670942,-0.174025,-0.192445,-0.763215,1.0
0.474294,-0.451196,0.54598,1.422166,0.629763,1.0
0.254707,0.906875,-1.015768,-0.940987,-1.418837,0.0
0.131563,-0.445129,0.34146,0.341831,-0.034118,1.0
0.563469,0.400067,-0.299422,-1.531044,-0.197623,1.0
-1.136461,-2.267109,-1.98779,2.995903,0.236193,0.0
0.594113,-0.541826,-0.680653,-0.478628,-0.176108,1.0
0.38858,-0.936583,0.004403,0.187516,-0.009974,1.0
1.105665,-0.76438,-1.960535,-0.793992,0.13489,1.0
0.374682,-0.816237,-0.140393,0.442647,-0.300018,1.0
0.161237,-0.631739,0.62412,0.902281,-0.557611,1.0
0.732796,0.382945,-0.985511,-1.31068,-0.304021,1.0
0.024429,-0.666225,0.217175,0.448797,0.197254,1.0
0.038017,2.23021,-0.089658,1.283266,-1.092578,0.0
-0.234427,-0.241144,0.216335,0.707428,0.404094,1.0
0.296806,0.26481,0.497839,-0.715385,-0.265588,1.0
-1.585669,0.78959,-0.88899,-0.875711,1.783666,0.0
1.900347,-0.329248,-0.828938,-0.389619,-1.221545,0.0
-0.102225,0.686636,0.079549,2.02688,-0.892454,0.0
-0.350747,0.090788,-0.243847,-0.464211,-0.185652,1.0
0.844956,-1.906596,-0.864811,-0.655528,-1.425778,1.0
-1.241772,-1.473569,0.132075,-0.545298,3.181191,0.0
0.196709,-0.068707,-0.545001,0.468784,-0.985802,1.0
2.603705,-1.762621,0.022154,-1.092757,1.82013,0.0
1.003712,0.326745,0.59483,1.443482,0.011775,1.0
1.611702,0.345419,-0.260236,-0.29676,0.362525,1.0
-0.174003,0.18043,0.299134,0.902149,-0.57312,1.0
-0.038413,-1.460999,-2.055603,-1.893546,-1.303312,0.0
2.36699,-0.082706,-0.427831,0.02589,-0.252832,1.0
-0.47874,0.078265,-0.164834,-0.742596,0.029109,1.0
-0.926852,1.541924,-0.238531,1.172042,-0.41955,0.0
-0.134812,-0.525783,0.425754,-0.772061,0.308353,1.0
0.986525,-0.696461,-0.903118,0.611458,0.37579,1.0
-1.46347,-0.418182,-1.426512,0.798701,-0.195734,0.0
0.829573,1.115536,-0.26995,0.587756,-0.935761,1.0
-2.319361,-1.30025,-0.433042,0.693961,-1.086718,0.0
1.047337,-0.386586,0.012254,-1.468929,1.115611,1.0
1.175802,-0.697932,0.480275,-0.638495,0.08947,1.0
-0.878568,-1.175858,1.006557,0.119977,0.063803,0.0
-1.288865,-1.260919,-1.035876,-1.570285,-0.05167,0.0
0.861682,0.697966,0.528247,0.591858,0.512729,1.0
-0.858851,0.737857,0.234289,-0.218479,-0.629456,0.0
-1.190021,-1.848643,-2.387225,-2.940002,0.885183,0.0
-0.484777,-0.121024,-1.736536,-1.822762,-1.167938,0.0
0.786916,-0.248969,-0.525518,0.452796,0.002968,1.0
1.922161,0.043112,0.678219,-0.712232,-0.822127,1.0
2.503031,1.180623,0.889951,-1.764358,-0.844835,0.0
1.01182,0.154842,0.738782,0.351998,-0.44389,1.0
0.655327,-0.076712,0.655673,-0.561982,0.272331,1.0
0.490614,1.475141,-0.185444,-0.196232,-0.549384,0.0
0.941905,-0.664615,0.181359,1.145659,-0.195998,1.0
1.110707,-1.08121,0.31719,0.023633,0.370653,1.0
0.771304,0.061686,-0.019959,-0.518205,0.751349,1.0
0.4059,-0.5106,-1.215324,-0.953218,-0.726845,0.0
-0.341695,-1.522012,-0.793523,0.270962,0.311431,1.0
0.922333,0.832581,-0.573388,0.00665,-0.496059,1.0
-2.033411,2.14124,0.760408,0.764991,-1.42144,0.0
-0.758046,0.332314,-0.515473,0.323587,0.367676,1.0
-1.258726,1.404634,-2.50639,0.414285,2.192094,0.0
-0.564329,2.287884,0.01128,-2.270231,-1.370752,0.0
-0.728547,1.303583,2.415884,1.679767,1.503595,0.0
-1.006215,-0.147457,-0.397875,0.22242,-0.939264,0.0
0.288414,1.221441,1.068907,0.33988,-0.847848,0.0
1.241863,0.542801,0.250044,-0.445814,-0.052097,1.0
0.698601,-1.107816,1.17013,-1.450276,-1.814438,0.0
0.202221,0.34474,-0.333021,-0.344748,-1.978243,0.0
1.400402,0.448398,-0.084235,-0.839754,0.557155,1.0
-0.246551,-0.315278,0.292312,1.159134,0.125155,1.0
0.485206,0.567288,-1.157275,0.137886,-0.855449,1.0
0.052931,-0.552421,-0.732811,0.841947,0.352151,1.0
0.374947,0.951339,0.372879,-0.926291,-0.660627,1.0
0.70957,-1.049491,0.429124,-0.646713,-0.908192,1.0
0.713785,-0.984358,0.159533,-0.843099,0.099163,1.0
-0.428699,1.467875,0.299585,0.139156,0.136377,0.0
3.132821,-0.057671,-0.108982,1.083484,-0.230392,0.0
-1.496155,2.222561,-0.396306,-0.44843,-1.834638,0.0
-0.391838,0.361774,0.50185,0.936162,0.991378,1.0
1.241913,-2.017515,-1.500531,1.536361,-1.691044,0.0
0.798099,-0.291658,1.01163,-1.304524,1.031018,0.0
-0.215897,-1.847025,-2.497025,-0.859096,0.784848,0.0
0.795999,0.657812,0.364154,0.071218,0.513315,1.0
-0.597392,3.274247,-0.417511,-0.832974,0.374805,0.0
0.603327,0.205543,-0.45427,-0.395036,0.23261,1.0
-0.268748,0.278916,-1.44547,0.164885,0.516362,0.0
1.632115,0.672751,-0.463305,0.01212,-0.288164,1.0
-0.50319,-2.148449,1.856917,-0.940039,-0.413993,0.0
1.078672,-0.637401,-0.285381,-1.428826,0.215531,1.0
0.630667,-0.333585,-0.468457,1.298876,0.040369,1.0
1.142336,0.849222,-0.487029,-0.176679,0.367088,0.0
-0.033764,1.20906,-0.364255,-0.25634,-0.027986,0.0
-0.193647,-0.486413,0.927462,-1.69687,-0.28686,0.0
-0.581391,2.824804,0.132441,-1.25767,2.142201,0.0
0.934769,-1.083786,-0.061513,0.827023,-0.481872,1.0
1.648461,0.098924,0.143181,0.162723,-0.840219,1.0
0.440237,-0.856414,0.555948,0.112863,-0.160798,1.0
-0.394284,0.330644,0.202022,2.357331,-0.007621,0.0
-0.772061,0.156994,-0.024844,0.115613,0.082444,1.0
0.235398,1.094797,0.792158,0.000124,0.804528,0.0
0.327442,0.390716,0.049941,-0.934117,0.542486,1.0
-1.981899,-2.087708,0.707306,0.016439,-0.398369,0.0
0.494841,-2.174729,-0.951106,1.346849,-1.312574,0.0
0.716951,1.008609,-0.000263,0.35781,0.30358,1.0
-1.283136,0.870025,1.608594,1.49961,-1.259312,0.0
1.249628,-1.070467,-0.065866,1.332323,-0.651106,0.0
0.60002,0.347151,0.160601,0.47187,1.202772,1.0
1.165065,0.538203,1.85606,0.302259,1.044803,0.0
1.507179,-3.271643,-0.582645,1.456904,0.852624,0.0
-0.70806,1.436596,0.16439,-0.145875,-0.978091,1.0
0.997417,0.415226,0.571109,0.357573,0.45005,1.0
1.191509,-1.608551,-1.397767,0.256001,0.464942,0.0
-1.740837,0.728348,0.793683,2.610019,2.209071,0.0
-1.830116,1.372278,-0.483145,-1.174955,-0.184633,0.0
-1.537397,2.703934,-0.789842,0.9911,1.169355,0.0
0.537134,0.438001,0.024435,-0.926623,0.388576,1.0
1.379005,1.380248,0.276378,1.334184,0.731426,1.0
-2.087616,0.046906,-0.98864,1.985077,0.153694,0.0
-0.729751,0.571726,-1.804822,0.786628,-0.592012,1.0
0.105525,-0.583542,-0.339105,-0.334092,0.683425,1.0
1.579414,-1.689278,0.298091,0.321699,-0.942813,0.0
0.222691,3.332594,-2.745698,1.76538,-0.231386,0.0
0.178519,1.488134,2.276553,-1.392777,0.736046,0.0
0.838993,-0.042435,0.937992,-0.751189,-0.667262,1.0
0.832817,0.074251,0.938119,-0.755457,0.355379,1.0
0.288647,-1.276737,-0.45803,0.178278,0.759579,1.0
0.597305,-0.522443,1.221438,1.226946,-1.549163,0.0
-0.106816,-0.763952,0.603049,0.759059,-1.097301,0.0
0.486583,-0.184291,-0.314058,0.111183,-0.578162,1.0
0.677246,-0.935254,0.576383,-0.239965,-0.622924,1.0
-1.014244,-0.836668,0.712009,0.711606,-0.794864,0.0
-0.619029,-0.993742,0.017537,-1.841447,0.486626,1.0
-0.807112,0.885631,0.718002,0.981389,0.279542,0.0
0.163027,0.352203,-2.131922,-1.549518,1.406169,0.0
0.212426,-0.873378,0.843595,-0.350259,1.848993,0.0
-0.037925,0.406812,0.222783,0.317663,-0.659444,1.0
0.221061,-1.083354,0.804158,-1.664177,0.536609,1.0
-1.455653,-1.036108,0.179477,0.18819,-1.432804,0.0
0.055222,-0.128568,0.315023,0.417702,0.679462,1.0
-0.08714,0.512431,0.376049,0.242968,0.709354,1.0
0.88281,1.171712,1.448617,2.059681,0.739365,0.0
0.119073,-0.735653,0.168279,0.454304,-0.356831,0.0
-1.219179,0.072335,-2.732765,-0.390742,-0.379174,0.0
0.685874,1.418118,-0.15644,-0.381631,-0.316142,1.0
1.486619,0.5965,-0.03796,1.10593,-0.550285,1.0
0.667086,-2.072116,0.043569,-0.098832,-0.948182,0.0
-0.664343,0.030982,0.406527,-1.615736,-1.563746,0.0
0.165111,-0.222972,-0.272457,-0.092817,0.769997,1.0
-0.532318,0.078416,-0.115387,-1.151953,-2.163177,1.0
-0.020843,0.336434,1.309021,0.05199,-1.14701,1.0
-0.874812,-0.537653,-2.8454,0.586785,-0.572791,0.0
-0.102868,-0.084185,-0.423221,-0.07085,0.180584,1.0
0.442893,-0.623945,-0.414342,-0.14062,0.577542,1.0
-1.845749,-0.425818,-0.598357,-0.224052,0.808162,0.0
-0.439906,1.948908,0.826447,2.52875,2.118112,0.0
1.078336,0.617102,-0.524536,0.440582,0.599277,1.0
0.340739,-0.598698,1.112642,-0.779481,-0.022179,0.0
0.428913,0.463626,0.087598,0.273026,0.240355,1.0
0.933956,1.451613,-3.34676,-0.834745,0.597288,0.0
0.542742,-0.512276,-0.835282,-1.250611,1.012244,1.0
0.622791,-0.605308,0.047813,0.090613,1.393399,1.0
2.363415,-0.014825,0.132032,0.576631,-0.944401,1.0
-0.709439,3.098162,0.554603,0.879439,1.473412,0.0
-0.680034,-0.168028,-1.373918,-0.516492,1.566156,0.0
-1.398109,0.531356,-1.908175,1.610956,1.203457,0.0
0.421059,-0.217432,-0.190003,-1.237649,-0.927243,0.0
-0.249162,1.373321,0.477245,1.632193,0.749301,0.0
0.226382,2.556928,0.460346,-0.496937,-0.287563,0.0
0.716421,-0.627384,-0.479809,0.098505,-0.072118,1.0
0.26265,-0.167821,0.734129,-0.627575,-0.68146,1.0
0.627828,1.081164,0.223865,-0.099469,-0.714571,1.0
1.881982,-0.302093,-0.247721,1.573424,-1.3062,1.0
-1.986132,0.551803,-0.961706,0.84546,-0.371771,0.0
-1.123617,-1.866385,-0.251527,0.306669,0.20657,0.0
0.347741,-1.81298,-1.626195,1.648174,2.318479,0.0
-0.153659,-0.797486,0.273138,-0.984544,-0.740341,1.0
-0.558689,-0.101492,-0.139465,1.293994,-0.550718,0.0
-1.359831,-0.67202,-1.397121,-0.818756,0.271915,0.0
-0.110134,1.073112,0.033084,0.858569,-0.206584,1.0
1.003047,0.567269,0.141861,0.183111,-0.050504,1.0
-0.161936,0.77974,0.085596,0.066887,0.51276,1.0
-1.034976,-1.155216,2.031125,-1.624274,1.385927,0.0
0.217999,-0.351659,0.474443,-0.42304,0.27657,1.0
0.593064,0.031026,1.328073,-0.032113,0.568601,1.0
1.455345,0.293456,0.484563,1.480197,-0.708111,1.0
-0.116015,0.921434,1.116536,1.396793,1.044034,0.0
-1.921144,0.237665,1.404567,-0.427579,-1.853862,0.0
-1.975479,-1.640768,1.854978,-1.228523,2.893398,0.0
0.35885,-0.891569,-0.084433,-0.162509,-0.254221,1.0
1.153177,0.047342,0.747114,0.428127,0.13293,1.0
0.602886,-0.105739,0.207787,1.059822,-0.855656,1.0
0.133408,0.558317,-0.729507,2.237468,-1.018485,0.0
-0.089489,0.146289,0.420221,0.326963,0.890127,1.0
0.990351,-0.553103,1.035389,0.134673,0.178539,1.0
0.870408,0.960693,3.756217,-1.821714,-0.304732,0.0
0.76467,0.046643,0.641238,-0.745298,0.580617,1.0
1.917746,-0.55112,-0.970195,0.834706,-0.358431,1.0
-1.411623,-1.208898,-0.288551,-0.689302,-0.554014,0.0
0.892115,0.888871,0.487454,-0.369141,-0.379602,1.0
-0.53589,-0.419041,-0.696654,-1.112673,0.182378,1.0
1.002285,0.643512,-0.409648,0.481806,-0.521797,1.0
2.45197,-0.708872,-0.172252,-0.877137,1.690332,0.0
-1.657745,2.218595,0.622305,-0.567333,0.735752,0.0
-0.334576,1.373539,-0.238552,-1.235702,0.128027,0.0
0.491177,-0.006166,-0.356611,0.847423,-0.925999,1.0
-1.231476,-0.42538,0.164456,-1.114277,1.294706,0.0
1.215378,-0.135823,-0.980832,0.072328,0.448603,1.0
1.476128,-1.012736,-1.017744,0.067182,1.285563,1.0
-2.259288,0.032147,-0.103849,-0.31018,0.548145,0.0
-2.707462,0.874092,1.547896,-2.709639,-2.22564,0.0
-1.570904,-0.58668,-0.407948,-1.326708,0.399289,0.0
0.298293,1.275149,-0.684872,0.322704,0.371423,1.0
-0.547339,1.935449,0.897125,0.969238,-2.707344,0.0
0.526771,-0.315631,1.029172,1.467371,1.016409,1.0
-0.012823,0.418861,1.380015,-1.974985,0.673414,0.0
-0.423132,-0.157786,-1.127003,1.240604,-2.042916,0.0
0.617163,0.704007,-0.566958,2.570111,-0.018366,0.0
-1.273415,1.149327,-1.107659,-0.746298,0.799317,0.0
-1.442632,-1.361175,-0.469769,-0.581945,-2.217199,0.0
1.640286,-0.347563,-0.733031,-0.095499,0.327203,1.0
-0.166368,2.357072,-0.794342,1.21316,-1.213171,0.0
-0.044884,0.043688,-0.547739,-0.044126,0.466971,0.0
-1.160427,1.60356,-2.610972,2.291245,-1.000908,0.0
-2.23412,-0.121465,1.386288,-0.329386,-0.012773,0.0
0.80553,-0.342053,-1.03947,0.238316,0.555978,1.0
1.207004,0.319897,0.976675,-0.533149,-0.053072,1.0
-0.903497,1.985478,0.473864,-0.669264,-0.846429,0.0
-0.74438,-0.508842,-0.334626,1.616805,-1.341784,0.0
-1.974923,0.057944,-1.57431,-0.20814,1.430793,0.0
0.845026,-0.39659,-0.205737,0.033283,1.406116,0.0
-1.540909,0.990643,0.037425,0.660661,-0.567003,0.0
-1.1932,0.381279,-0.438087,-0.560821,-1.719789,0.0
1.849239,0.268766,0.237059,-0.213037,1.257731,1.0
-0.176318,0.279353,0.700742,1.389825,-0.336413,1.0
0.462374,-0.831886,-0.838858,-0.252128,0.579214,1.0
0.598068,0.783656,-2.97503,-0.530027,1.227641,0.0
1.036471,0.252188,-0.400965,-0.475792,-0.236439,1.0
-0.866698,-0.552956,-0.833126,0.25575,0.532994,0.0
1.655317,0.917897,0.235536,0.033456,0.182874,1.0
-0.5002,1.114232,0.838782,0.777114,0.086599,0.0
0.714069,0.059242,1.415502,-0.031989,0.132318,1.0
0.676187,-0.657287,-0.605629,-0.773913,0.187052,1.0
-0.44763,1.088829,-0.135842,-0.911994,-0.700054,0.0
-0.526339,0.462407,-0.707824,0.149424,-0.78504,0.0
-0.71977,-0.921711,2.022539,-0.345908,-0.641127,0.0
1.141218,0.681363,-0.045326,0.640577,0.716893,1.0
0.167437,-0.987698,-0.249392,0.94942,1.238105,0.0
0.436902,0.208531,0.009436,0.740339,0.943001,1.0
-3.601041,3.089196,-0.380536,-0.024115,-1.0999,0.0
1.170063,0.195738,-0.61246,0.247281,1.619404,1.0
1.329672,-0.027211,-0.802038,1.191471,0.686738,1.0
-1.427965,0.312211,-0.138894,1.85041,-0.463833,0.0
0.473437,-0.853606,-0.378974,1.001877,0.750263,1.0
0.007139,1.411327,-0.316464,0.080195,-0.816779,0.0
0.725001,0.79823,-0.034484,0.632326,-0.365766,1.0
-1.094584,2.901838,1.30995,-0.613498,-1.59898,0.0
-2.702284,0.276489,-1.270729,0.327412,-1.966235,0.0
-1.016709,1.393549,-2.718379,-2.042052,0.453839,0.0
-0.771081,-2.117312,1.596068,0.316136,0.543958,0.0
0.572169,0.535871,0.734516,0.337597,0.028194,1.0
0.52447,-0.999289,-0.492578,-0.110039,-0.102094,1.0
-0.927099,-2.494655,2.971354,-0.434572,-1.326681,0.0
1.535966,-0.29492,-0.087388,-0.321856,0.785031,1.0
-3.688415,0.059517,-0.289948,1.744278,0.842891,0.0
1.126772,-0.419585,-1.308846,-0.029602,-0.812013,1.0
-1.500264,-1.034046,0.107901,1.095624,0.551987,0.0
0.943253,0.013066,-0.436751,0.202095,-0.404717,1.0
0.667269,0.470936,-0.194437,-0.551944,-0.068165,1.0
0.219463,0.757197,3.148239,0.25366,0.909744,0.0
1.385751,0.567375,1.337243,0.216931,-0.383343,1.0
-2.182905,-0.09463,0.998276,-0.940293,0.245207,0.0
-0.255766,0.818265,-0.134447,0.361076,-0.344465,0.0
-1.352604,3.75986,0.752636,-0.517359,2.455967,0.0
1.490336,0.445663,-0.580927,-0.044254,0.591541,1.0
1.011097,-2.013078,-1.019398,3.61125,0.162354,0.0
-0.461462,1.223399,0.863149,0.399439,-0.605281,0.0
-2.124818,-0.080996,0.138559,-1.111344,-1.545092,0.0
0.823085,0.162923,0.850579,-0.493812,-0.216323,1.0
0.223479,-0.766186,-0.007285,-0.671453,0.788108,0.0
-0.40116,0.986582,0.878103,1.912985,-0.130521,0.0
0.485556,-0.950013,-0.171812,0.241729,-1.012602,1.0
1.611687,0.215951,-1.097027,0.340619,0.183249,1.0
-1.541189,-0.942467,2.336496,-1.702069,-0.54408,0.0
0.090429,0.450302,0.989151,-1.057176,-1.01102,1.0
0.882001,-0.479513,0.485708,0.309902,-0.15415,1.0
-0.43246,-0.093731,0.338954,-0.830749,-0.24423,1.0
0.882046,-0.675999,-0.254833,-0.698396,0.197914,1.0
2.058033,0.756911,-0.652082,0.182095,-0.736765,1.0
-0.127294,0.242592,2.677021,0.126987,0.363147,0.0
0.810057,1.050922,0.365833,-2.573076,-1.513398,0.0
0.759326,0.311031,-0.504604,2.694312,0.483816,0.0
0.099486,0.507408,0.192134,1.43719,0.280885,1.0
0.819524,-1.768807,-1.213938,0.566296,-2.359541,0.0
-2.260885,2.552823,0.507848,-1.520744,-1.856278,0.0
-1.843447,0.747402,-2.703338,0.205236,-0.284428,0.0
-1.264749,0.085558,-1.168158,-1.561562,-0.060788,0.0
0.830976,0.044331,-0.052587,1.211104,0.363022,1.0
-0.174138,0.247877,-0.098188,-1.009888,0.437919,1.0
0.757489,-0.444218,-0.687853,0.661058,0.029468,1.0
-1.106496,2.909078,1.342584,3.028951,1.011467,0.0
-2.745163,-2.189102,-1.964508,0.451812,-1.20276,0.0
-2.824017,0.995739,-0.46263,0.946419,-2.508784,0.0
0.164465,-0.35528,0.238394,-0.130362,0.230912,1.0
-0.087013,-0.083773,1.2547,-1.103964,1.779506,0.0
-0.027763,-0.813526,-0.666115,0.040402,0.045365,1.0
0.109787,-0.321877,-1.245954,-0.9782,-0.677286,1.0
-0.318504,2.02038,2.008756,-1.833294,-0.746279,0.0
-0.226545,0.303155,-0.25393,-0.042007,-0.261031,1.0
-1.628436,-2.382207,0.091513,-0.524366,-0.525115,0.0
0.893073,-0.812244,-1.405502,1.262592,-0.500971,1.0
0.18613,-0.609342,1.342975,-0.681393,0.290546,1.0
-0.004164,-0.875254,0.859289,-0.6745,-0.035236,1.0
0.931397,-0.531494,0.053579,0.515776,-0.503287,1.0
0.309003,0.681855,1.060488,-0.231821,-0.622943,1.0
-0.968161,0.015328,0.279833,-0.200403,-0.260602,0.0
0.638453,0.168843,-1.423985,0.074891,0.579893,0.0
-1.210023,-3.18494,0.665219,-0.874598,-0.597159,0.0
-1.080163,2.545151,-1.997879,-0.499734,-1.431649,0.0
-2.015215,1.869932,1.717788,-1.142757,2.790972,0.0
0.256911,-1.716924,0.251374,-1.722742,2.206618,0.0
1.681324,-0.365741,-0.077426,0.501922,-0.629842,0.0
-0.341696,-1.630167,0.150096,-0.604635,1.284831,0.0
0.517171,1.714473,-0.65229,0.109175,1.61238,1.0
0.792884,-0.815037,-1.383852,-0.025308,-0.320557,1.0
-0.504178,-1.261604,-1.568515,-2.279174,-0.973333,0.0
1.45273,0.491703,0.329955,-1.08065,-0.024657,1.0
-0.3387,-3.906089,-1.424535,-0.71267,1.837897,0.0
0.656975,0.117988,-0.789914,-1.317572,-1.751134,0.0
2.228233,0.674344,0.781621,0.583379,-0.353,1.0
-2.676007,-0.530112,-0.105194,-0.398961,2.142892,0.0
1.342612,-0.124277,0.334568,-0.477413,-0.150384,1.0
-2.104176,-2.05479,-0.646855,-1.246707,-1.164836,0.0
0.279611,-2.678133,0.099085,-0.466574,1.396878,0.0
-0.342902,-0.877451,1.358872,-0.725683,-0.495682,1.0
-0.153967,0.2275,0.419389,-0.533016,1.281772,0.0
1.133454,0.892148,-0.219401,-0.590993,-0.083646,1.0
0.495723,0.851514,-0.93723,-0.796993,0.218906,1.0
