'0.232f04+0.231f11+0.23 f01+0.229f17+0.228f13...','0.43 f02-0.392f10+0.352f19-0.349f20-0.334f17...',0.507f15-0.408f01+0.345f07-0.296f19+0.268f04...,-0.478f07+0.323f20+0.315f12+0.303f16-0.295f18...,0.499f09-0.482f06+0.435f08-0.331f01+0.165f02...,class
2.703358,-0.843437,0.229576,0.756501,0.212793,0
2.308184,-0.267914,-0.489091,-0.267573,0.169048,0
-1.530402,-0.598858,-1.471782,-1.310578,-0.36681,1
-1.512255,-0.479317,-0.559535,-0.532335,-0.553509,1
-1.871,-0.161616,-0.76333,-1.507079,-1.60179,1
-2.250035,0.170033,-0.595285,0.790187,-0.668691,1
-1.567171,-0.165683,0.393847,-1.127415,-0.085697,1
0.656563,-1.292907,-1.235908,-1.230583,0.207002,0
2.448118,0.551733,-0.752968,-0.311438,0.240783,0
2.102596,1.05163,1.036249,1.204195,0.361642,0
-1.894418,-0.840997,0.715917,0.938511,0.137169,1
-1.943906,1.475232,0.946765,0.4827,0.032638,1
-1.036234,-0.020681,-1.552068,0.689508,-0.171067,1
-2.310819,-0.021395,0.157854,-0.367672,-0.787606,1
2.585868,0.11627,1.099772,-0.675019,-0.826638,0
1.553136,-0.92254,0.949467,-1.383986,-1.316559,0
2.255986,-1.075497,-0.176803,-0.513295,1.059905,0
2.492898,-0.190934,-1.028851,-0.731528,-1.329447,0
-0.020785,0.122603,-0.1889,-0.655112,-0.306465,1
-1.316498,0.411927,-0.324914,1.556009,-0.429805,1
2.891675,0.3135,0.090635,-0.809004,1.618598,0
1.347103,1.14631,-1.800848,0.791139,-1.56176,0
1.648097,-0.659571,-0.438296,-2.137945,-0.135845,0
2.086867,0.537365,-0.023829,-0.540725,-1.009008,0
-0.849039,0.740033,-0.478951,-0.867981,0.388696,0
-2.376374,-0.236157,-1.150345,-2.644273,-1.730465,1
1.488132,-0.215729,0.540654,1.364988,0.296985,0
-1.894315,0.974302,0.578624,-0.994713,-0.811238,1
3.219384,-0.421756,1.276104,-0.727981,1.735469,0
-2.090247,1.316307,-1.341216,-0.666296,-0.066179,1
-1.302755,0.144986,0.41435,1.05188,-0.914997,1
-1.03877,0.435367,0.196055,0.061938,1.15358,1
-4.325603,0.188821,1.132503,-2.046957,-0.355241,1
-2.660021,-0.396954,2.867561,-1.161641,-0.008165,1
1.995336,-0.550695,-0.094548,-1.375238,-0.916782,0
-1.438366,0.716244,0.147288,-1.011587,1.385416,1
1.24616,0.336516,-0.981419,-0.281591,-0.056133,0
-2.505874,-0.14425,0.30489,-0.560514,-1.357288,1
-2.403871,-0.328184,-2.478437,-0.72973,1.133087,1
2.269237,0.506808,-0.841037,0.918336,0.041383,0
-0.245267,-1.825741,-1.004041,1.392174,1.321726,1
1.885606,-1.616286,0.837095,-0.217664,0.04806,0
3.518766,0.475845,-0.608862,-0.068307,0.183446,0
2.208008,-0.273369,-0.27943,0.696909,0.163706,0
1.038775,-1.100599,-0.129834,-0.02009,-0.585167,0
-1.368797,-1.005143,0.83326,-0.354338,0.360937,1
1.861827,0.576236,1.757232,1.138561,-0.155608,0
0.95699,1.461144,0.3159,0.554372,1.12884,0
2.563334,-1.549002,-0.821666,0.695975,1.296367,0
-1.949996,1.1228,-1.349532,-1.630299,0.074204,1
2.425756,0.305617,1.108255,0.161346,-0.545873,0
-0.337969,0.301231,0.000312,-0.842753,0.350788,1
2.526777,-0.595017,0.929487,-1.242301,0.07578,0
2.049962,-0.472927,0.743079,-0.444775,0.22771,0
-2.468037,1.286879,-0.650445,-0.144828,-1.100099,1
-0.52924,0.535397,-1.796028,0.78993,0.618342,1
3.570062,0.770805,0.464748,-0.515802,-0.166295,0
-2.104267,0.251788,-0.417483,2.803195,-0.848136,1
-2.051857,-0.461842,0.178805,0.973148,0.372866,1
1.347813,-1.150419,0.036984,-0.415642,3.319237,0
0.68958,0.531784,-0.068148,0.244524,-0.554409,0
1.414253,0.483055,-0.398034,0.327779,-1.671508,0
2.540381,-0.002192,0.061482,-1.131049,0.3063,0
-2.757526,0.184412,-0.820399,0.341052,-0.503101,1
-1.887737,0.564157,-0.658977,-0.976157,0.581178,1
1.510049,-0.251702,-1.434134,-0.086297,-0.115929,0
1.725115,-0.870985,-1.210831,-1.352101,-0.635107,0
-2.569357,0.369805,1.421961,0.612585,0.693459,1
-1.972746,1.937416,-1.347549,1.163261,1.555928,1
-1.10431,0.015518,1.712751,-0.105517,0.600199,1
2.561129,-0.642453,-1.695563,-0.733787,-0.327719,0
-1.362981,-0.85283,0.567692,-0.016604,-1.336515,1
0.386826,-0.50468,-0.41549,0.060909,-1.133874,0
-1.78444,-1.923788,0.45499,-0.775945,0.399062,1
3.052408,0.120976,-0.066745,0.557566,0.716213,0
-1.49943,-1.547822,-0.361286,0.992539,-0.454581,1
2.627307,0.649844,0.486952,1.619127,0.524012,0
-2.266169,-1.651308,-1.300466,-0.140286,-0.33276,1
1.910749,0.221329,-0.804566,1.131828,0.182212,0
2.243209,-0.58671,0.696742,-0.963651,0.254507,0
-2.415513,-0.868538,-2.197733,-0.236117,0.12789,1
-2.801803,-0.434564,-1.076037,0.72002,-0.580768,1
0.733856,1.186744,1.214689,-0.019082,0.620135,0
0.521768,-0.574979,0.220424,0.630847,0.224044,0
2.863385,-0.535501,1.220855,0.686055,0.295388,0
1.187817,-0.166768,-1.574849,0.323366,1.075068,0
2.376372,-1.392619,-0.91004,0.015637,1.311738,0
-1.811821,0.997389,-1.862272,-0.098471,-0.450138,1
-2.03725,0.238327,-0.683454,0.751622,0.248004,1
-2.059995,-0.881577,0.255709,0.318761,1.106336,1
3.841189,1.564982,-0.048476,0.035504,0.000868,0
3.595472,0.544334,-1.829996,1.098019,0.731229,0
3.110688,-0.622518,-0.99457,-0.189249,1.981828,0
2.651569,0.54466,-1.083998,0.840598,0.792217,0
1.852773,-0.801911,1.257647,0.253961,0.409076,0
-1.85031,-0.517737,0.782454,0.247381,-0.300476,1
3.614389,-0.335473,-0.26985,0.405693,0.556532,0
2.65152,-0.272895,2.153921,0.578636,-0.039348,0
-1.02021,-0.36996,0.133707,-0.795275,-1.273056,1
2.569063,0.341893,0.124205,0.066308,-0.657962,0
0.194088,-0.376087,0.44194,-0.842217,-0.752598,1
3.363316,1.069844,0.859014,-0.439212,1.249472,0
3.010795,1.035008,-1.419309,0.050714,-0.391596,0
3.262347,0.786526,-1.270003,0.737343,0.430316,0
1.99524,-1.298535,0.056907,-0.383504,0.830957,0
-0.461212,-0.487339,-1.89157,-0.125158,0.45244,1
-1.948236,-0.007248,-0.2781,-0.549526,-1.825994,1
1.69133,-1.328248,-0.891435,-0.358007,-0.103827,0
1.583794,0.15848,-0.962081,0.080073,-0.529499,0
1.995785,1.274108,1.039134,1.804496,0.499811,0
1.495188,-0.930732,0.157488,-0.752638,-0.592206,0
2.975784,0.475369,0.734459,0.302573,0.736285,0
2.175588,-1.055043,-1.485216,0.286856,-0.090563,0
1.046588,0.319976,0.805423,-0.534996,0.776792,0
-1.250721,-0.507026,-0.780687,-0.067909,-1.017113,1
-1.011148,-1.106878,0.970157,0.209377,0.308238,1
-0.867228,1.38079,-0.386331,0.399693,0.127318,1
-1.172149,-1.530867,-0.00133,0.575904,0.560065,1
-2.324459,-1.588472,-0.773149,0.177823,0.37323,1
-1.282458,0.733284,-1.123067,-0.538855,-0.71834,1
-1.306488,-1.4376,-0.448939,-0.786222,0.741185,1
1.120219,0.664209,-0.421568,0.362677,0.899831,0
2.019887,-0.248113,0.307083,-1.405048,0.56883,0
0.973211,-1.092721,-0.249699,-0.674846,-0.342861,0
2.649441,0.111869,-0.968903,-0.914545,-0.297565,0
-2.672433,-0.960147,1.272302,1.898611,1.132508,1
-2.119004,1.511027,-0.56906,-0.484155,-0.613245,1
-1.837903,0.835308,-0.730874,0.782632,0.170811,1
0.214471,-0.999684,-0.845104,-1.27506,0.016491,0
1.297713,-0.953128,1.031818,0.504109,0.697102,0
-2.819973,1.808416,1.787038,-0.3365,1.124182,1
-2.321583,1.453015,-0.244868,0.390261,1.419943,1
-1.351558,2.478743,-0.829325,0.311509,-1.564842,1
-1.468829,0.888556,-0.926139,-0.417479,-0.84072,1
-3.007999,0.645076,0.099885,-0.471395,-0.545474,1
-1.353551,-0.886,1.118568,-1.095793,0.647611,1
3.103398,-1.469241,1.529122,0.864017,1.146363,0
-2.320021,1.288674,2.069106,0.499325,-1.197059,1
-2.469316,-1.498164,-0.336605,0.915783,-0.033632,1
-1.974932,-0.623901,0.314126,-0.799286,-1.19389,1
-2.131905,0.001226,0.633639,-2.268212,-0.538555,1
-3.06939,0.718129,-0.525671,0.737481,0.332449,1
-0.752092,-1.236152,-0.595162,0.463611,0.211566,1
3.111214,1.597026,-0.800052,-0.255488,1.219377,0
2.038917,0.276932,0.193832,0.747751,-1.657901,0
-1.581121,-1.226946,-0.595298,0.574902,-0.413674,1
3.098356,0.366814,-0.25947,0.022242,0.161719,0
1.849267,1.029636,-0.273605,-0.459953,0.727583,0
3.417614,0.857883,-2.27918,-0.990158,1.239457,0
1.216254,-0.649484,0.452326,0.074088,-1.513876,0
-2.416771,0.973637,0.434244,-0.320021,0.401998,1
2.787077,0.130309,-2.872469,0.167048,1.808934,0
-3.341471,0.739461,0.523565,1.20135,-0.808419,1
-3.264416,0.510913,-0.75363,0.936596,-0.516478,1
-2.099547,0.20019,1.201115,-0.872134,-0.678513,1
-2.798378,-0.068046,0.028458,-1.024259,-1.165716,1
-3.80698,-1.278207,-1.789199,1.788564,1.841011,1
-2.327116,-2.348509,0.168156,2.727925,0.230901,1
2.297492,0.150733,-0.465395,-1.262335,0.868248,0
0.891,-0.335478,1.104685,1.109461,1.793501,0
-2.575793,0.493852,-1.29353,0.363455,-0.114463,1
-2.155494,0.364202,-1.640099,-0.02213,0.686586,1
-2.58934,0.501889,-2.318357,1.139358,-0.990011,1
-0.032508,-0.200906,-0.212768,-0.843301,-0.818246,1
2.018957,0.019713,1.701217,-0.964527,-0.492512,0
-2.771581,-1.24658,1.196019,0.832288,0.306705,1
1.841832,0.552943,-0.56095,1.060028,1.390841,0
-2.172264,0.115293,0.218714,0.499746,2.126619,1
0.562332,-1.491251,-0.712094,0.34328,0.300891,0
-1.90658,-1.658272,1.380314,0.778604,0.997519,1
-1.018949,0.299743,0.159553,-0.448656,0.045438,1
1.121924,0.410447,-0.722989,0.530234,-0.155294,0
-2.182161,0.738468,0.074185,0.684438,0.743359,1
0.829217,-0.651527,-0.568952,1.059402,1.412061,0
3.25787,-0.082826,-0.270146,-0.14935,-0.581112,0
-2.980805,-0.927489,0.220674,0.863591,0.36602,1
1.950531,-1.638198,-1.143712,1.248806,0.121539,0
-2.695803,0.784757,0.920026,0.61135,-0.68666,1
-3.573026,-0.010726,-0.766831,-0.54827,-1.591535,1
0.223089,-0.223308,-0.441223,1.469864,-0.005768,1
0.741046,-0.167906,-0.917686,1.155306,1.29291,0
2.025226,-0.270714,0.717504,0.992342,0.971866,0
-3.218958,-2.138016,-0.362975,-0.034287,-0.520492,1
-0.515568,0.258786,-0.935552,-1.073485,-0.589806,0
-4.099631,0.272364,-0.86667,-1.95493,0.381404,1
2.497524,0.419029,-0.04766,0.948725,0.753245,0
2.628588,0.833705,-0.01759,-1.313599,0.339867,0
-0.846467,-0.504767,0.509436,-1.556315,-1.007855,1
-2.674433,-0.335225,0.506043,-0.120917,-0.739852,1
-2.481775,-0.834003,-0.594619,-0.751952,-0.451406,1
-4.056183,1.179102,0.212009,0.084761,1.066706,1
-0.553836,0.209769,0.264993,-1.577101,0.103288,1
-2.251492,0.421052,0.965051,-0.114105,-0.572838,1
-0.849492,0.548823,-0.900557,-1.493598,-1.39695,1
-2.330199,-1.528245,-0.915477,0.59095,0.315039,1
1.900554,0.587231,-1.523022,-1.252727,-0.424191,0
2.681238,-0.02194,0.008151,-1.960851,0.868408,0
-3.886405,1.723034,-0.808444,1.525629,1.044104,1
0.249789,-0.495863,0.167699,0.726959,0.682437,0
-2.265455,1.065069,-0.210413,0.04549,-1.09553,1
-2.659874,-0.432832,-0.515291,-0.494476,0.738781,1
1.740268,-0.221342,-0.085413,0.61182,-0.967903,0
2.496912,-1.427071,0.146464,-0.76876,0.378141,0
0.954677,-0.036013,-0.175737,-0.513134,-0.369896,0
2.822651,0.230089,-0.753407,0.767352,0.293956,0
1.665164,-1.620847,-0.2137,-0.519003,0.644506,0
0.231334,1.624906,-0.447544,-0.206643,0.236219,0
1.546335,-0.196231,0.985675,-0.567043,1.423667,0
0.855804,-0.273882,-1.168558,-0.405453,-0.149869,0
-2.336621,0.829403,2.209008,0.91618,-0.180749,1
-2.480317,0.48076,-0.548565,0.030889,-0.028621,1
2.195507,0.468035,-0.733107,0.966749,-0.774436,0
1.543299,-0.363459,0.160903,0.095537,-1.231636,0
2.747911,-1.593333,0.500405,-1.208539,0.968207,0
0.857127,-0.851901,0.122216,1.167343,0.021273,0
1.175676,1.439658,2.018338,1.099988,-1.025095,0
1.784549,-0.36315,-1.93984,0.877212,0.69855,0
2.52214,-0.432361,0.538761,-0.910617,-0.344111,0
0.160842,-1.393339,-0.722575,-2.187484,0.621759,0
0.151773,0.348302,0.407662,-0.045981,0.187516,0
-1.308929,-0.066439,0.28036,1.245382,-0.185312,1
2.879652,0.182769,0.902414,-0.7353,0.293728,0
2.792329,-1.282643,1.375685,-2.112795,-0.773689,0
0.101524,-0.128946,-0.900417,-0.0608,0.700377,0
-2.420517,-0.136595,-0.682142,1.237562,1.809465,1
-2.161552,1.605859,-0.532172,-0.918192,-0.118796,1
3.471806,-1.648092,-2.168493,0.801297,-1.120923,0
1.031006,-0.151339,2.888662,1.202426,0.532586,0
1.643414,0.220297,0.898857,-0.107984,-0.935852,0
0.366598,-1.099383,-0.189996,-0.767535,0.052336,1
2.010932,-1.100937,0.085922,1.082882,-0.631656,0
-0.636965,-0.067698,-0.733586,0.726543,-0.598812,1
-2.394716,0.326392,-1.715828,-1.231219,-0.683813,1
1.936281,-0.197495,2.509931,0.999822,-0.541748,0
0.390474,-2.068735,-0.553486,-0.407354,1.080334,0
1.965733,0.551808,-0.831003,-1.687098,-0.358209,0
1.134426,-1.840892,0.189736,-1.152745,0.022886,0
2.703865,-0.815904,0.02611,-1.233983,1.426548,0
1.249539,1.307494,1.270984,-2.546547,0.063737,0
0.882746,0.107154,0.532812,-1.059276,-0.26006,0
-1.981954,-0.376984,-0.218079,-0.856279,-0.259696,1
-1.865603,-1.72637,-1.682838,0.360251,-0.675944,1
1.077501,-1.089988,-0.281927,0.434252,1.446881,0
0.22634,-0.343401,0.776405,-1.922841,0.328532,0
1.971009,-0.270747,0.404058,-0.189469,0.029376,0
-2.843724,-0.207931,-1.199277,-0.511281,0.125643,1
1.673944,1.347682,0.850247,-0.22651,0.95461,0
2.62301,0.825271,-1.231528,-0.454117,-1.273292,0
-1.676501,0.919288,-1.151368,-0.101323,-0.139899,1
-3.153429,-0.730019,-0.371617,-0.876588,1.543298,1
1.357701,-0.264477,0.235718,-0.827472,0.053054,0
-1.867702,-0.863563,1.356384,-0.383916,-0.515672,1
2.068585,-0.334699,0.277419,0.849047,0.323315,0
0.880761,0.926719,1.235412,-0.882135,-0.798227,0
-1.700509,-0.132172,0.947138,0.869306,-1.000237,1
-3.069287,-1.457353,0.054819,-0.026872,0.344391,1
1.335391,0.07436,-0.663387,0.032391,1.290806,0
2.326039,0.773825,-0.157404,-0.417025,-0.399184,0
0.925392,-0.658423,-0.012823,1.601112,0.548773,0
0.691383,-0.56315,0.119529,0.848017,-0.219483,0
0.651289,0.152924,-0.783709,0.243938,0.523877,0
-2.894289,0.376595,0.936817,-1.675693,-0.135006,1
0.522366,-0.048876,0.611883,-0.690329,0.326706,0
1.673959,0.80283,-0.839871,0.110325,2.164467,0
-1.652989,1.351222,-0.080332,1.340727,0.191524,1
-2.609804,1.747674,-0.269023,0.542851,-0.245121,1
-1.895669,-1.582047,0.611743,-0.4099,0.606078,1
1.71609,-1.210449,-1.187873,2.724357,1.099596,0
3.205924,-0.035846,-0.321601,0.058697,-0.495139,0
-2.118689,-0.993922,-1.135849,0.864534,-0.63195,1
-2.055298,-1.159547,-0.745043,-0.062398,0.265498,1
-1.893473,1.095431,-0.574977,-1.839731,0.327954,1
-1.954444,-0.092479,1.766634,-0.146588,-1.327792,1
-2.888552,-0.513689,0.258467,-0.723224,-0.028149,1
-0.830221,-1.120103,1.434667,0.787448,1.04461,1
0.567876,-2.356668,0.237841,1.080151,-0.416261,0
1.082838,-0.479852,-1.257468,-0.382242,0.696588,0
2.169955,-0.034632,0.031717,-0.284135,-0.064091,0
1.673109,1.097561,0.295324,0.813209,-0.625104,0
0.031471,1.22473,-0.147685,-0.349796,0.382665,0
-1.909404,-0.9047,0.319607,-1.078519,0.948442,1
-1.384946,-0.433692,2.093516,2.347521,0.256052,1
-1.701363,-1.929358,0.463424,-0.655242,0.197046,1
-2.306303,0.143412,-0.100955,-1.470167,-0.816359,1
-2.889042,1.698119,1.181137,-0.539624,-0.150198,1
0.01861,-0.178569,0.553127,0.223557,-0.21903,0
1.794486,-1.790197,0.608656,0.071657,0.201724,0
-2.165165,-0.50575,0.614931,-0.248816,0.271815,1
-0.307682,-0.914968,-0.138155,-1.400466,1.198808,1
-1.051636,0.408015,-1.411609,-0.606081,0.095042,1
-1.616573,-0.839808,-0.971703,-0.578042,-1.473661,1
-0.753856,0.392823,-0.108201,-0.229794,1.245172,1
-0.715936,0.44779,-0.500587,-0.097023,0.724448,1
-2.275463,-1.71105,-0.982012,-0.817311,-1.24383,1
3.024659,0.867153,0.817379,1.033357,1.001009,0
-1.582961,0.201544,-1.408957,0.076081,0.406751,1
0.88038,-1.644863,0.663363,-0.599954,0.599595,0
-1.601525,0.288411,0.281936,0.635669,-1.299985,1
1.115882,0.600674,-1.157308,2.536426,-0.6862,0
-1.233579,-0.169123,0.100107,0.992117,0.820829,1
2.091703,0.217061,0.462382,-1.4698,0.368386,0
2.115079,-2.077832,-0.939785,-0.173934,-1.718224,0
1.967613,1.787555,-0.686155,0.883271,-0.592438,0
-2.639431,0.699353,-0.249952,-1.734048,-0.682041,1
-2.739051,1.701502,-0.3336,0.220717,-1.651257,1
2.583206,0.457257,-0.474038,0.601694,-1.102183,0
-2.526666,-0.735341,-0.145429,1.333826,-0.855336,1
0.440952,-0.821559,-0.142637,-1.728241,-0.141394,1
-3.545835,-0.032415,-0.446313,-1.202363,-0.22315,1
1.403895,-0.291661,0.144832,0.295489,0.820914,0
2.210272,-0.977759,-0.39984,-0.486557,-1.929231,0
2.588838,0.393949,0.088413,0.200338,-1.5266,0
0.763142,0.986136,-0.12775,-0.538892,-0.586854,0
1.384409,-0.138283,-0.170517,-0.343688,0.407466,0
1.051268,-0.294581,-0.034119,-0.572851,0.155656,0
2.547369,0.640307,1.560058,-0.063162,-2.435564,0
-1.28423,0.328767,0.843505,0.442533,0.243083,1
-2.944336,0.193543,-0.96019,-1.373287,0.221507,1
-1.541537,-0.534134,-0.364973,0.246858,1.540399,1
-1.017124,1.61703,0.04389,1.83593,0.447007,1
0.175528,-0.298204,0.498053,-0.181451,0.56337,1
-1.349149,-0.942578,0.794972,1.958313,0.56372,1
0.262179,0.622199,-1.101214,-1.634719,1.4529,0
2.364149,-0.709875,0.57366,-0.875162,1.251108,0
0.963045,0.208619,0.910518,0.040166,1.63253,0
1.725253,0.776154,0.316281,0.111724,-0.563809,0
-0.160645,-0.915776,-0.768362,0.336771,-0.891626,1
2.144637,0.886663,0.973089,-1.200754,-0.516113,0
1.057423,0.11799,0.365694,-0.974286,-0.625468,0
-1.946277,-1.569998,1.300635,-1.328602,1.009445,1
2.534389,0.160374,0.786502,-0.239307,-0.245332,0
2.723252,0.341493,0.028315,0.037889,-1.070412,0
-2.331373,1.185399,1.921178,-0.869382,1.671286,1
1.783777,0.086395,-0.587154,0.087705,0.974973,0
-1.550474,1.01539,-0.638785,-0.220304,0.194769,1
-3.153373,0.321384,-1.031318,-0.834123,-0.102464,1
-2.690213,0.144851,-0.84915,-0.884577,0.678603,1
1.28731,-0.546546,-0.314344,0.349133,0.365378,0
-1.744567,-2.023618,0.67864,0.797374,-0.279677,1
-2.466354,0.356565,0.393287,-1.362555,0.355097,1
-1.856699,-0.816576,-0.103799,0.895067,0.13898,1
1.269822,-0.618709,-0.242559,0.593809,0.280938,0
-1.59494,0.118106,-0.651058,-1.141869,1.620172,1
4.453589,-0.249241,0.99461,1.131571,-0.267424,0
-2.626388,0.372436,-1.059716,0.304015,0.82318,1
-2.675643,1.312883,0.617805,0.994586,-0.081291,1
-1.943676,-0.644582,-0.29617,-0.164625,-0.400631,1
-1.038484,0.578828,0.014682,1.748396,-0.126632,1
3.726487,-0.367891,0.732787,-0.218286,0.725795,0
2.403574,-0.475878,-0.322481,2.009397,-0.202065,0
-2.270156,0.752423,0.092695,-0.521101,0.869268,1
-1.989061,-2.474164,-0.93845,-0.273293,0.103215,1
2.413421,0.099349,0.392045,-0.5913,0.49879,0
-1.005516,0.708317,-0.131664,-0.248618,-0.178355,1
-1.613975,0.056189,0.940167,-0.633599,-0.37937,1
4.342206,0.023349,-0.491894,-0.00439,-0.487574,0
-2.414131,0.03456,-0.236115,1.201139,0.685733,1
1.678792,-0.69113,1.920276,-0.028575,-0.685292,0
-0.321243,0.509343,-2.106035,1.040343,0.181764,1
-2.562664,0.827668,-1.509766,1.832641,0.068732,1
-2.843402,-1.047061,1.39331,1.071076,-0.060191,1
1.822823,-0.560238,-0.279713,1.396449,0.925625,0
-2.080699,-0.705203,-0.823888,2.369953,-0.671958,1
1.250296,1.475158,-0.499662,0.996229,-1.087372,0
-1.771518,0.012914,-0.08767,-0.103981,-0.879447,1
-2.448428,-0.3124,2.152455,0.500504,0.42344,1
-0.526549,-1.150972,1.497118,-0.256876,-0.706546,1
1.163809,1.655624,0.089179,-0.4982,0.281265,0
-2.200949,-1.143464,2.114612,0.158934,-0.260071,1
-3.339527,0.427129,-0.348485,-0.9011,-0.593979,1
-1.418469,-0.070974,0.762995,1.902988,0.04217,1
3.27775,-0.400692,1.750909,0.452639,0.005741,0
-1.54063,0.22975,0.784267,2.592552,0.232909,1
2.020297,0.511207,-1.855516,0.07671,1.420611,0
2.532749,-0.779223,-1.156414,0.3845,1.317378,0
-4.589511,-0.085256,-0.033785,1.088273,0.089084,1
1.73301,2.566076,1.178883,0.494449,0.45142,0
1.640011,-0.652993,0.505829,0.341863,-0.520176,0
1.706794,0.370849,-0.960134,0.390253,-0.201298,0
1.868581,0.583207,0.934339,0.775813,1.473217,0
0.725664,0.091849,-0.566372,-1.073419,0.035167,0
1.060619,-0.239248,2.258402,0.717331,-1.526613,0
0.185935,-0.447619,-0.110545,-0.18696,1.217486,0
-1.055526,0.439048,-0.201732,-1.06171,0.392102,1
1.749569,-0.739885,-1.149864,0.548173,1.719507,0
2.04505,-0.833612,-0.728891,1.212121,0.28069,0
-0.559196,0.087008,1.446653,-0.147699,-0.000223,1
1.909224,-1.182577,-0.913562,1.684893,-1.681917,0
3.461847,-1.030678,-0.389615,0.63833,-1.48515,0
1.065853,0.534429,0.041431,0.451584,-0.754151,0
2.937567,-0.81169,-2.09128,0.079299,-1.22011,0
-1.18076,0.88108,-2.148804,-2.32583,-0.447274,1
-1.287432,-0.339037,0.977631,0.078911,1.08847,1
-2.520283,-0.433194,1.790357,0.484276,-0.238948,1
-2.876089,-0.10816,-0.639831,0.344767,-0.024928,1
-2.564344,2.280314,-1.179202,0.960116,-1.485855,1
2.861212,0.360029,-1.443892,-0.187513,0.409774,0
-2.469211,1.525937,0.082667,1.379231,-0.084387,1
-2.047812,0.423766,0.172592,0.614337,-0.554943,1
-1.3819,-0.111104,1.207764,-0.428916,-0.104156,1
1.738669,0.46971,-0.288152,-0.998405,0.1323,0
2.120926,-0.444456,1.201524,0.724958,-0.621805,0
-1.997433,-0.450026,-0.217633,-1.118414,-1.500175,1
-2.060344,-0.514204,-1.058386,0.508303,1.432034,1
3.423091,-1.045765,-0.224197,-1.875102,-0.78295,0
-2.341438,0.99041,-0.703759,1.479004,1.753424,1
1.991001,1.890447,-1.988488,-2.48458,-0.749936,0
2.422134,-1.260897,-0.048112,1.882635,-0.265965,0
1.521165,-0.369281,-0.97332,-1.690434,1.283214,0
-1.635516,1.402925,-1.147818,0.09761,0.863592,1
-2.405443,-0.023177,-0.988977,-0.514252,-0.374953,1
-1.193144,-0.926877,-1.601248,1.178639,2.183796,1
1.414267,0.561471,-0.195011,-0.274056,-1.83499,0
2.042127,-0.187102,1.044049,-1.770474,0.202196,0
-1.895146,-0.913429,0.313602,-0.926139,1.402953,1
-0.034488,-1.746242,-1.157287,-1.07496,-0.831064,0
-1.978673,-0.066564,-0.545649,0.103509,-0.394601,1
0.851258,-1.653496,0.502228,-0.439637,0.313855,0
-1.131599,-1.005995,-0.121698,0.480934,0.225858,1
-0.956604,0.089712,-0.957926,-0.308061,-0.511372,1
-3.375032,0.545009,-0.999662,-0.193294,0.240325,1
-3.056188,-0.016526,-0.003744,-0.220334,-0.706882,1
1.472719,-0.854497,0.408895,-0.470138,-0.422108,0
1.231588,0.402764,1.630743,-0.494069,-0.805542,0
2.425128,0.82728,0.29292,1.742059,-0.85038,0
-3.171747,1.601267,-0.240423,-1.576716,-0.840437,1
-1.103143,-0.594686,-0.32877,0.644803,-0.47812,1
1.209642,0.95431,-0.069258,-0.887444,-0.016508,0
1.825163,-1.745354,0.356486,2.042608,0.945607,0
-1.323821,0.860989,-1.242434,1.104046,0.450587,1
3.264051,0.032986,-0.175627,0.92341,0.897479,0
-2.440712,0.588735,-1.263028,1.114904,0.061377,1
2.329788,-0.345085,0.159019,-0.274445,-0.993878,0
1.283607,-0.61384,-1.924373,2.62486,-0.127309,0
2.016277,1.189692,-0.760982,0.110175,-0.537618,0
-3.011505,2.045072,0.665389,0.092838,0.565808,1
3.285722,0.246754,1.417582,0.95791,0.349467,0
3.24634,-0.405108,0.166309,-0.71683,1.644057,0
-1.080054,-1.574434,-0.13098,0.400401,0.448387,1
-2.081153,-0.643059,1.01375,0.560124,-0.913913,1
-1.008004,-1.143488,-1.36558,1.23115,1.505552,1
1.776368,0.559943,0.559508,1.479723,-0.409072,0
-0.309341,-1.478191,-1.16101,0.496426,-0.295115,1
1.796838,1.052985,-0.649634,-0.892649,0.170542,0
2.019428,-1.129506,0.722132,-0.201006,-0.105785,0
1.206956,-0.938062,0.125354,0.17327,-0.212456,0
2.671788,1.010586,0.48564,0.603776,-1.110786,0
3.080975,-0.094993,-0.508646,0.063175,-0.090814,0
2.056125,0.971588,0.699424,-1.364536,-0.711029,0
1.415543,-1.795789,-0.578557,-1.350518,-1.49639,0
1.094994,-0.135379,0.30318,0.828858,-0.857592,0
