-0.601f03+0.509f01-0.431f04+0.429f02-0.097f05,'-0.718f02+0.636f01+0.23 f04-0.148f03+0.064f05',0.843f05-0.495f04+0.185f03-0.09f02+0.035f01,0.611f04-0.547f03+0.507f05-0.189f01+0.186f02,-0.547f01-0.532f03-0.507f02-0.377f04-0.136f05,class
-1.449785,-0.201856,-0.561129,0.248174,-0.612207,1
1.157584,-0.588829,-0.101604,0.701979,0.320209,0
1.571254,-0.706453,0.296325,0.562574,0.295167,0
-0.269077,0.08816,0.353766,-0.534974,1.435513,0
-0.433029,0.192835,3.930215,1.189088,1.16722,0
-1.029921,-0.008089,-2.401134,0.149362,0.294018,1
1.654871,-1.78863,-1.02507,1.239632,-0.332813,0
0.304353,-0.5669,0.348547,-1.508525,-0.351056,1
0.912244,0.790178,0.756649,-0.319527,4.226753,0
0.158802,-0.813253,0.081319,0.14356,-0.035993,0
0.302531,-1.113087,0.345644,-0.673373,-0.103386,0
-1.848225,-0.033145,1.0594,1.164765,-1.053453,1
-1.040736,-0.774132,0.448369,-2.238855,0.115621,0
-0.770473,0.129124,-1.139071,-0.337091,-1.033731,1
1.221195,-0.659878,0.133821,0.449916,0.594931,0
-0.789883,-0.844839,-1.180669,-0.156831,-0.489066,0
-0.275514,-0.623966,0.441255,-1.792772,0.047669,0
-0.901849,0.468869,-1.976255,0.094948,0.916859,1
1.8089,0.406063,-0.231587,-0.338986,1.245026,0
-1.237338,0.503306,0.978958,0.193222,-0.094511,1
1.448154,2.298529,-0.093449,-0.566099,-0.638625,0
-0.343231,-1.079215,-1.93511,0.943705,-0.774732,0
1.073945,-0.922597,-0.215739,0.306293,0.773149,0
0.69138,0.930067,-0.226024,0.037985,0.865824,0
-1.083677,-0.033245,-1.89157,0.632713,-0.351482,1
-0.510044,-0.115401,2.25581,0.423477,0.704921,1
1.09961,1.012723,-0.134583,-0.278073,-0.342669,0
0.78769,-0.732266,-0.638979,0.0447,-1.128074,0
0.776148,2.499365,0.014878,-0.703021,0.274033,0
-0.828011,-0.749891,0.346747,-2.195588,0.107396,0
0.03516,-0.391828,0.29855,-1.279413,0.084239,1
-0.597226,-0.93886,0.18545,-1.96237,0.235002,1
1.558592,3.234252,0.176918,-0.885993,0.129789,0
1.7916,-0.521741,0.208379,0.467186,-0.049764,0
0.163714,-0.963144,-0.137524,0.060243,-0.193477,0
1.271875,0.096941,0.104319,0.266729,0.636643,0
-1.080957,0.638454,2.28647,2.032204,0.655368,0
1.53356,-1.282328,-0.282356,0.408918,0.578577,0
-1.427107,0.131076,-2.128337,-0.507068,-0.153083,1
1.036633,0.250211,0.14862,0.15897,0.736203,0
0.09424,-1.160813,-0.69675,-0.122948,-0.222753,1
0.525619,-1.092049,-0.342535,-1.253993,-0.079633,0
-1.804,0.455403,0.656029,-0.180027,-0.501866,1
-0.972818,-0.727854,0.414585,-2.19403,-0.029871,0
0.350857,-1.235863,0.185317,1.269023,-1.099296,1
0.840465,-0.03233,-0.077547,0.100664,0.92446,0
0.345182,-0.538418,-0.840608,-2.064832,0.942607,1
-0.859499,-0.877293,0.905209,-1.794747,0.121565,0
1.755184,0.926368,0.160872,-0.060531,-0.148567,0
-0.973448,0.523635,2.851219,0.221281,1.845679,1
0.514732,-1.7585,0.041163,-0.808237,-0.457829,0
0.388578,-1.01452,-0.289499,-1.320512,-0.056505,0
1.575228,-1.105866,-0.765595,0.674856,0.109704,0
-0.204337,1.202697,-1.418994,0.111122,-0.918466,0
-1.32864,0.33952,-0.721007,0.678466,0.170066,0
1.823277,-0.162023,-0.074849,0.672844,-0.406504,0
-0.38738,0.009913,2.186702,-0.741077,-0.249956,1
-1.625211,0.704798,-2.402198,0.332699,0.069662,0
-0.509611,0.077912,3.435496,0.845745,0.729051,0
-0.503981,-0.47908,-0.907035,-0.52929,0.144736,0
0.641862,-0.367509,-0.134751,0.162628,1.282735,0
-1.786915,-0.007645,0.467829,0.225318,-0.821397,0
-1.215617,0.922693,-1.228439,-0.284103,-1.083077,1
-1.91965,0.507207,1.166968,0.96248,-0.605821,1
1.7243,-0.059259,-0.149157,0.090869,0.108801,0
1.081105,1.178066,0.086442,0.010255,0.328891,0
0.881088,1.016571,-0.469622,-0.558099,-0.010924,0
-1.890532,0.468998,0.866374,0.376284,-0.325357,1
1.825601,-1.785639,-0.511109,0.501697,0.262453,0
-0.554384,-0.710133,0.20872,-1.482399,0.72635,0
1.62603,0.236431,0.042391,0.422405,-0.221843,0
-0.34049,-0.020578,-0.361733,-0.970166,1.482559,0
1.011266,1.795737,-0.056095,-0.36081,0.484052,0
0.725786,1.374227,-0.197766,-0.324351,0.282993,0
1.373804,2.349343,-0.36197,-0.55101,-0.854487,0
-0.18463,-0.171493,0.465522,-1.848496,-0.615178,0
-0.46116,-0.87971,1.801716,1.493234,-0.648704,0
-1.417453,0.793706,-1.502067,-0.63588,-0.725374,1
-1.331715,0.548135,-2.16725,0.399827,0.267642,1
-1.014543,0.283375,-0.319863,0.197835,0.614592,1
-0.723892,-0.743045,0.706897,-1.41185,0.286812,0
1.770894,-0.610536,0.254114,0.51335,-0.055453,0
-0.621415,-1.080256,0.799716,-1.630915,-0.186446,0
-0.507419,-0.069601,1.571687,0.673742,-1.025014,1
-0.893938,-0.798785,0.118491,-2.245763,0.458075,0
0.257667,-1.092001,0.434707,0.732536,-1.190026,1
-0.746456,-0.474081,-0.180168,0.186307,1.937985,0
-1.78726,0.156046,1.875231,1.331924,-0.806806,1
-0.901541,-0.63107,-0.444466,-0.711741,-0.905821,1
1.687737,-1.734031,-0.003838,1.486555,-0.28323,0
0.703893,0.865585,0.123225,0.110258,0.693606,0
1.410619,0.370092,0.131277,0.122089,0.281363,0
1.426125,0.894875,0.134209,-0.063256,0.189183,0
-1.384169,0.552695,-1.017082,1.196679,0.40706,1
1.78535,-0.480644,0.195536,0.442397,-0.057527,0
1.061305,-0.445994,-0.033236,0.24751,0.756201,0
-1.168304,0.006041,1.311055,0.504338,-0.914353,1
-1.892327,0.804593,0.822821,2.208511,-0.501186,1
-1.281321,0.291868,-2.343095,0.670046,0.067066,1
0.106527,-1.127876,0.115217,0.254126,-0.086461,0
-0.021238,-0.123957,0.418839,-1.730907,-0.611056,1
1.386058,-0.506631,-0.075033,0.330692,0.547623,0
-1.08734,0.18186,-0.350614,0.236716,0.572968,1
1.850082,2.398669,0.121734,-0.631072,-0.296744,0
1.366257,-1.43372,-1.360988,1.407782,-0.381067,0
-1.437935,0.879441,2.252903,2.641348,0.161098,0
-1.154768,-0.814765,0.49789,-2.519401,0.140977,1
-0.847615,-0.987939,1.077812,1.139181,-1.187067,0
-1.03973,0.115645,-1.87579,0.472273,0.170497,1
-0.719529,0.306587,0.476683,-0.51298,-1.014709,0
1.793256,2.325543,0.285756,-0.516762,-0.239955,0
-1.235782,0.484747,-1.837012,0.296241,-0.072889,1
1.160787,1.577563,0.164303,-0.292777,-0.072292,0
1.07988,-1.61922,-0.073921,-0.264323,-0.552508,0
0.699413,-0.719457,-0.488109,-0.009919,-0.250841,0
1.496867,-0.47451,0.132449,1.023601,-0.027378,0
-0.567294,-0.729646,-0.232995,0.072888,-0.108049,0
0.330726,0.347073,0.134288,0.009143,0.725968,0
0.334829,-1.422871,-0.679025,0.077779,-0.898039,0
-1.160361,-0.902883,1.629656,-1.579917,-0.106915,0
1.241937,2.153527,0.397724,-1.543053,-0.92865,0
0.966397,0.995457,0.154813,-0.13548,0.575419,0
-0.898904,0.308116,-0.497763,0.519134,0.639306,1
-0.179019,-0.940757,-1.274599,0.321626,-0.763333,1
0.685773,1.567316,-0.688605,-0.327948,-0.955184,0
1.420221,-1.077009,-0.113283,1.159389,0.182883,0
1.183631,-1.077751,-0.751222,0.839834,0.556758,0
-0.73455,1.004518,-1.815586,0.730699,2.207156,0
-0.641002,-0.077309,0.210525,-0.470747,0.973757,1
-0.181281,-0.842012,0.091708,-1.027771,0.487369,0
0.305729,-0.92389,-0.491068,0.284958,-0.199083,0
2.078484,-1.079334,-0.327669,0.329963,-0.059191,0
-1.077836,0.151247,0.863185,0.627408,-1.120232,1
1.494631,-1.037633,0.060349,0.661905,0.608742,0
-0.881463,-0.057497,-1.149041,-0.050958,0.371662,1
1.62533,2.573969,0.529403,-0.418429,-0.87287,0
-1.816121,0.205187,-1.372301,-0.522991,-0.50232,1
0.065359,0.137718,-0.480677,-0.5519,2.218562,1
-1.228298,0.590815,-0.729582,0.80752,0.645137,0
0.796476,-1.027253,-1.960943,1.64476,-0.243841,1
-1.35827,0.408016,0.210642,-1.394347,2.356861,1
-0.411679,-0.827799,-0.144147,-0.043598,-0.148609,0
-0.522836,-0.45892,-0.308723,0.26292,0.227013,0
0.584573,0.819045,0.176759,-0.05041,0.527604,0
1.941885,-1.518813,0.084876,0.7772,-0.031124,0
1.630125,2.634325,-0.222331,-0.687871,-1.109588,0
-0.823585,-0.094867,-1.06798,0.159584,0.374283,0
-2.153221,0.02333,0.556914,-0.335457,-0.590574,0
-2.224459,0.464092,1.800224,1.160096,-0.485603,1
-1.380252,0.210504,-1.206299,0.11595,0.149395,0
1.086059,-1.02049,-0.560899,0.729553,0.450905,0
-1.473013,0.615084,0.480884,1.706943,0.294537,1
-0.696651,0.149682,-0.379884,0.400935,0.710786,1
-1.017426,0.905639,-1.398274,-0.234608,-0.963522,1
-0.24363,0.108434,0.395021,-0.52327,1.726391,0
0.384374,-1.392645,-1.248505,0.485866,-1.011504,0
-1.774272,-0.204898,-0.607686,-0.80429,-0.176427,0
0.896045,-1.245447,1.585538,2.409728,-0.181533,0
0.959785,0.328036,0.303078,-0.21053,0.036528,0
0.684851,1.962471,-0.935482,-0.040381,-0.562274,0
-1.617624,0.346202,-2.548217,0.559387,-0.40713,1
-1.512293,0.243391,1.151702,-0.041662,-0.439442,1
-0.563322,-1.021021,-0.314127,0.102113,-0.642078,0
-1.169308,-0.48262,-0.667105,-0.590866,-0.616735,0
1.008637,-0.559592,-0.100081,-0.513395,-0.2382,0
-0.907398,-0.954696,0.946922,-1.944916,-0.182262,0
-0.269118,-1.212102,-0.266345,0.013817,-0.974495,0
-1.216937,-0.072699,-1.066058,1.098657,-0.675643,1
2.208483,-0.219126,-0.219668,0.107366,-0.392882,0
-1.91527,0.610922,0.474449,0.713544,-0.314313,1
0.332079,-0.958605,2.960793,0.899349,-0.367255,0
1.154444,-0.588699,1.55618,2.079824,-0.293425,0
1.140108,2.246543,-0.06242,-0.569701,-0.188237,0
1.085381,-1.581772,-1.693729,1.5018,-0.289611,0
-1.088165,-0.310651,0.296605,-0.701162,0.856482,0
1.699383,-1.068278,-0.133215,0.523788,0.419697,0
-1.655206,0.476969,1.15966,-2.04868,1.955955,0
1.477901,2.0392,0.337152,-0.369669,0.103762,0
0.639729,0.688444,-0.250722,-0.761462,3.888546,1
-0.622174,-0.221989,0.276638,0.677184,-0.088725,1
0.210078,-1.167248,0.179239,-1.140277,-0.408894,0
-1.01261,0.198137,-0.334395,0.245192,0.659626,1
-0.966868,-0.026249,-0.776952,-0.416711,-0.206993,1
1.320862,-0.290813,-0.106294,0.663018,0.131557,0
-1.152687,-0.357632,1.332397,-1.438312,0.413601,0
-0.972369,0.4958,1.554114,1.245557,0.957117,0
1.052027,2.750142,0.053502,-0.799631,0.100424,0
0.063915,-0.641347,-0.708056,-0.075325,-1.10115,0
0.946477,2.047785,0.426315,-1.664649,-0.763326,0
-0.288737,-0.557709,0.496267,-2.212377,1.138413,0
-1.228701,0.590663,-0.011291,-0.044574,3.53052,0
-0.850002,0.230024,-0.690509,0.851311,0.611637,1
1.39339,-1.128834,0.868606,2.058774,-0.242889,0
1.227052,1.711858,0.07868,-0.443996,0.420291,0
-1.355659,-0.182435,-0.936524,-0.656602,-1.031956,1
1.983356,-0.619942,-0.113717,0.395633,0.071526,0
0.081139,-0.633085,-0.684551,-0.108639,-1.100814,0
-1.479097,0.013371,-1.423658,-0.810658,-0.767424,1
-1.802381,0.265901,2.232275,1.665995,-0.746804,1
-0.280409,-0.707379,0.13941,0.041251,-0.41042,0
0.042775,-0.971024,-0.384662,-0.422017,-1.219183,1
-0.137063,-0.550623,-1.239882,0.3291,-0.813565,0
0.208122,-0.891885,-0.419487,0.067002,0.027368,0
1.275203,0.311864,-0.077151,-0.00532,0.448094,0
0.002554,-0.981783,0.4826,-0.901861,0.168865,0
-0.056265,-0.172579,3.413546,-0.001652,0.121798,1
-0.73726,-0.855108,0.723248,-1.444724,0.222341,0
0.892241,0.092392,-0.382535,-0.197636,-0.396438,0
-1.875961,0.221259,-1.386032,-0.299045,-1.005158,1
-0.520705,-0.333801,0.185221,-1.895683,0.201645,1
0.191997,-0.621007,0.347641,-1.5063,-0.843243,1
1.933577,-1.633228,-0.399057,0.528881,0.171948,0
1.767086,-1.121684,-0.302606,0.443282,0.465055,0
-1.550152,-0.08479,-0.592939,-0.833826,-0.247026,0
-1.728812,0.124767,0.954147,-0.134369,-0.557606,1
-0.986688,-0.38232,-0.103441,-0.319445,-0.306125,0
1.501005,-1.927434,0.327537,1.830483,-0.315127,0
0.711772,0.557891,-0.312798,-0.323364,-0.085412,0
0.634056,0.509596,0.14687,-0.052748,0.178222,0
1.035359,3.332343,-0.076617,-0.878808,-0.498547,0
-0.457674,-0.755731,-0.168672,0.012137,-0.026123,0
-0.776199,0.276875,-0.974464,-0.024786,0.957067,1
-1.5286,0.296264,1.428682,1.098262,-0.962338,1
1.350377,0.465952,-0.249107,0.112556,0.147233,0
-1.972768,0.174141,0.861328,-0.080358,-0.338719,0
1.144061,-1.055543,-0.802032,0.926622,0.386855,0
1.276046,0.616362,0.104661,0.268933,0.109199,0
-1.453189,0.523678,1.458866,0.618709,-0.491875,1
-2.137361,0.090022,0.498335,-0.110377,-0.592419,0
1.686996,2.818736,-0.233029,-0.632629,-1.115176,0
1.56229,2.264421,0.001449,-0.482713,-0.13035,0
-1.119224,-0.572833,-0.640534,-0.614512,-0.362785,0
-1.241727,-1.058806,1.109476,-2.301397,-0.315063,0
-1.796832,-0.331571,-0.765642,-0.687008,-0.59583,0
0.574656,0.459454,-0.716903,-0.35858,0.075757,0
-0.832209,0.288995,1.546185,-1.284874,0.139177,1
-1.226742,0.41566,2.14331,1.880321,-0.646572,1
-0.622737,-0.752489,0.217776,-1.719392,1.281513,0
1.08832,-0.403922,0.127964,0.318594,0.654373,0
-0.56919,0.443893,-0.68318,-0.139446,-0.199038,1
-1.448913,0.221488,-2.088154,0.536906,-0.001943,0
-1.238296,0.496741,-0.81251,0.87314,0.338543,1
0.573583,0.237265,-1.154571,0.413636,-1.164619,0
-1.235079,0.278581,0.292824,0.831603,0.084087,1
1.032112,1.664563,-0.042739,-0.49205,0.090197,0
-1.324235,0.100777,-2.086758,0.860783,-0.463945,1
0.659635,0.442544,0.123425,0.08551,1.035364,0
-0.805946,-0.797318,0.402133,-1.932212,0.270843,0
0.887962,1.4025,-0.207285,-0.360554,0.178462,0
1.426838,1.52513,0.152321,-0.115789,-0.032663,0
1.719509,-0.771957,-0.256997,0.313532,0.385732,0
0.970587,1.972741,-0.020273,-0.488855,0.110874,0
-1.233757,0.587251,-2.177971,0.195119,0.740586,1
0.461271,-1.150794,0.120048,0.322173,-0.462035,0
-0.845596,-0.876175,0.807119,-1.657988,0.0141,0
-1.475454,-0.178715,1.235913,0.547402,-1.126316,1
0.565499,1.062475,-0.083009,-0.27301,0.501771,0
1.144822,1.927146,0.006688,-0.513496,-0.138207,0
1.752063,-1.714722,-1.061991,1.281125,-0.403025,0
1.048084,-0.829651,-0.076308,0.411622,0.930069,0
1.740578,-1.564953,-0.135691,1.347931,-0.285448,0
-0.622528,-0.799347,0.40784,-1.641988,0.362907,0
-0.932891,0.367765,1.743115,1.755077,0.069935,1
-0.854871,-0.098733,0.468083,1.113497,-0.180788,1
-0.932472,-0.328606,-0.813614,-0.388097,-0.226101,1
-1.076161,0.627105,0.392371,1.5356,0.375734,1
-1.621916,0.042003,0.951166,1.626226,0.292566,1
0.430382,-0.841202,-0.026204,-0.308291,0.510096,0
0.158885,-0.433912,-0.141759,0.163091,0.416446,0
1.353332,1.92439,0.361294,-0.633601,-0.31309,0
1.450702,0.313336,0.104735,0.148052,-1.413056,0
2.168246,-1.957519,0.301194,0.978122,-0.186178,0
0.229509,-0.974603,-0.208146,-1.428748,-0.07931,0
0.840081,0.707147,0.151238,-0.609984,0.066301,0
0.629579,-0.913447,0.029037,-0.500115,0.037994,0
-0.504386,0.399621,-0.636109,-0.18284,-0.136001,1
-1.923799,0.356551,0.770994,-0.090596,-0.541036,1
1.864341,2.618006,-0.705607,0.122644,0.224711,0
1.849919,-1.990173,-0.95137,1.225257,-0.405911,0
0.737054,-0.317424,0.623115,-0.439252,2.555538,1
1.570515,-1.445158,-0.286839,0.399731,0.541326,0
-0.900339,0.818812,-1.593595,2.311839,0.772837,0
1.023183,2.091759,-0.045767,-0.505708,-0.04036,0
0.231495,-1.092299,0.410828,-0.722396,0.178271,0
1.487566,-1.655974,-0.244677,1.296869,0.058765,0
-0.079709,-0.657786,0.13654,0.237383,0.324369,0
-1.61485,0.418545,-0.979233,1.002432,0.018258,1
-1.437935,0.879441,2.252903,2.641348,0.161098,0
2.0672,-1.780413,-0.40614,0.527604,0.009983,0
0.544049,-1.461525,-0.486512,-0.06013,-1.024696,0
-0.229278,-1.364599,-0.593176,0.192009,0.220953,0
1.025039,-0.796768,0.019157,0.850971,0.394636,0
1.143468,-1.266249,-0.826628,0.983486,0.283799,0
-1.036373,-1.151054,0.993083,-2.067421,-0.353616,0
0.498103,-1.525594,-0.273964,0.483656,1.621282,0
-1.851004,0.38168,0.664753,0.590554,-0.181152,0
0.518331,0.233645,0.381689,0.077984,-0.659811,0
-1.116443,0.269781,1.914677,2.05558,-0.663331,1
1.113646,1.021951,-0.144147,-0.282053,-0.396912,0
1.490513,3.23489,0.215907,-1.088061,-0.167311,0
1.409455,1.97426,0.004841,-0.553855,-0.338601,0
-0.639772,-0.184433,0.279125,-1.946251,0.456473,1
-0.381547,0.058572,3.321038,0.683411,1.06395,0
-1.416957,0.460621,-0.819883,0.85154,0.322424,1
-0.840021,0.082866,-0.130676,-0.015227,0.774299,0
1.902108,-1.944754,-0.414937,0.612534,0.184598,0
-0.13501,-0.767504,0.143702,-1.232573,0.086327,1
-0.231912,-0.26565,0.446797,-0.778808,0.90985,1
-0.121471,1.386279,-1.440174,0.156953,-0.902507,0
-1.346511,0.150988,1.650858,0.994859,-0.117352,1
-1.482328,0.742247,0.904438,1.72042,0.443924,0
-1.673031,0.404115,-1.675079,-0.532066,0.031309,0
0.117109,-0.878865,0.75039,0.862838,-0.986525,1
-2.213944,0.322311,-1.024127,0.819439,-0.561536,0
-0.398538,-0.705327,0.330239,0.262147,-0.106902,0
-0.962826,-0.721691,1.456411,-1.491314,-0.024365,0
-1.082357,1.121379,-0.775504,1.15907,1.817528,1
-0.949256,-0.99388,1.100101,-2.140551,0.049146,0
-1.539052,0.662713,-2.62809,0.368038,-0.143201,0
1.318187,2.12824,0.344135,-1.436979,-0.99533,0
-1.767889,-0.222693,-0.434093,-1.051527,-0.686757,0
0.803926,-1.000887,0.100804,-0.826125,-0.847159,1
0.36,-0.44395,0.310486,-1.367671,-0.797188,1
0.281477,0.580877,-0.046831,-0.695586,3.39254,1
-0.698926,-0.443368,0.943167,1.196624,-1.094979,0
-0.164891,-0.198887,0.201374,0.12125,-0.247812,0
-0.401803,-0.480155,1.132327,-1.079978,-0.325212,0
1.696912,-0.16392,-0.167939,0.142567,0.168176,0
-1.646532,0.848262,1.10263,2.181158,0.057427,1
2.407216,1.619977,-0.01109,-0.421541,-0.820804,0
-0.810874,0.022426,-0.348511,0.233202,0.301078,1
0.565331,1.062587,-0.081544,-0.272129,0.501535,0
1.965817,-1.487037,0.08895,0.775143,-0.041164,0
2.220818,-2.038447,-0.454612,0.644229,0.003065,0
-1.712725,0.66892,2.150384,2.505413,-0.131308,0
-0.628162,0.099673,-0.131562,0.048243,0.862669,1
1.667276,-1.728455,-0.908098,1.12684,-0.034305,0
-1.332279,-0.216343,-0.50847,0.194979,-0.574569,1
1.921408,-1.447383,-0.353977,1.429835,-0.244138,0
-0.893627,-0.740268,0.581283,-2.182167,-0.151312,0
1.924788,-1.309071,0.419185,0.896237,0.00306,0
-0.833058,-0.596067,0.209791,-2.355056,0.298108,1
1.490923,-0.977259,-0.746134,0.610451,0.097913,0
0.932009,0.171856,0.299749,1.166047,0.101191,0
-1.09158,-0.429697,-1.082679,-0.320898,-0.568774,1
1.142137,0.46441,1.526303,1.691227,-0.401504,0
0.187602,-0.854105,0.036759,0.315132,0.096294,0
-1.036124,-0.785973,1.911258,-1.434914,0.000187,0
-0.578508,0.192169,1.167746,1.127084,0.890368,1
1.49245,-0.976028,-0.28439,0.329928,0.547004,0
-0.624552,-0.888738,-0.180574,-0.21039,-0.873754,0
1.381396,3.10108,0.459865,-0.915448,-0.168118,0
-0.825947,-1.278461,0.249043,-1.813018,0.371619,0
-0.047825,-0.728666,-0.154592,0.078714,0.030531,0
-0.643965,0.735385,-3.156123,1.387928,0.844447,1
0.456936,-1.774195,-0.823597,0.238927,-1.113484,1
0.803398,1.438143,0.739095,0.161162,-0.184093,0
-1.077434,-0.829143,1.937452,-1.52605,-0.104374,0
-1.49462,0.726511,-1.829749,0.435304,0.150072,0
-1.20355,-0.590082,-0.175672,-0.27441,-0.529451,0
1.882396,-0.965742,-0.293623,0.354355,0.448699,0
-1.772365,0.14947,1.506261,0.604839,-0.249834,0
0.17846,-2.031961,-0.524392,-0.043707,-1.270508,1
-2.057846,0.064432,0.553308,-0.546914,-0.619736,0
1.84895,-1.040079,1.15191,1.059142,-0.095408,0
-1.662698,0.382993,-1.781685,-0.123836,-0.286938,1
1.376436,1.305256,-0.130597,-0.180177,0.128396,0
-1.928268,0.402495,1.930937,1.23678,-0.842658,1
-0.677199,0.37983,-0.22631,0.27055,1.271163,0
2.291411,-0.011225,-0.210882,0.111715,-0.385546,1
-0.212208,-1.423095,0.27865,-1.755581,-0.617031,0
1.004066,-1.391031,-1.639748,1.405028,-0.321504,1
-0.344045,0.849402,0.870667,0.336212,-1.050443,1
1.43001,-0.70176,2.17186,1.570759,0.162143,0
-1.198244,0.650162,0.705066,0.109139,-0.531914,0
1.177436,0.686386,-0.000934,0.188465,0.279573,0
2.430584,-1.767738,-0.430679,0.618596,-0.144886,0
-0.60216,0.040369,0.186705,-0.386131,1.169422,1
-0.519426,-0.618896,0.191951,-1.691444,0.525085,1
1.539546,-0.611391,0.241049,1.160738,-0.099948,0
-0.710918,0.768807,1.001562,1.698448,1.079194,1
-1.916947,0.301216,1.667442,1.503307,-0.528717,1
0.140881,-1.24119,0.591182,1.105894,-1.114037,1
-1.276267,0.55866,-2.236676,-0.029037,0.592173,1
0.575438,-1.13439,-0.096682,-0.441793,0.304877,0
0.94395,-1.212303,1.197491,2.491705,-0.102798,0
-0.111156,-0.964727,1.008058,0.78053,-1.196407,1
0.745947,1.701252,0.447314,-1.740414,-0.79559,0
-0.830268,0.680099,-0.351113,-0.885841,-0.397107,1
-1.670015,0.071494,0.530672,0.407144,-0.118913,0
-1.131179,0.163422,-0.287379,0.112331,0.52363,1
-0.904449,-0.119913,1.235504,1.201018,-0.973299,1
1.687467,2.074721,-0.212797,-0.273632,-0.384577,0
-2.034575,0.639082,-1.193483,1.212668,-0.123446,0
1.605846,-0.970233,-0.432646,0.18756,0.564668,0
1.186727,-1.286796,-0.668592,0.867132,0.431495,0
-1.494386,0.195658,-0.401433,0.127953,0.148417,0
1.260746,-1.306274,-0.890766,0.549384,0.374908,0
-1.282413,0.682094,0.686968,0.958657,0.17197,0
0.475332,-0.839273,-0.302304,-0.04662,-0.231337,0
-0.627547,-0.838961,0.041627,-2.16011,0.565164,0
1.965695,2.351438,0.080028,-0.616453,-0.362586,0
0.50971,-0.940789,-0.242137,0.417117,2.144091,0
-1.277721,0.914282,-1.853551,0.510543,-0.076706,0
1.206397,1.509596,0.310109,-0.564547,-0.195276,0
-0.513588,0.328351,-0.686091,-0.152034,1.494516,0
-0.309803,0.196307,-1.448954,-0.431054,-0.688901,1
-1.775869,0.621881,-1.293421,1.448308,-0.056412,0
-0.803218,-0.06953,1.211555,1.608413,-0.033867,1
1.638285,-0.113049,-0.203478,0.128853,0.307298,0
1.325895,-0.258539,0.090883,0.297375,0.37242,0
0.334302,0.62226,0.509109,-0.289937,3.134609,1
2.045262,2.26836,0.089267,-0.615565,-0.461603,0
-0.837839,-1.060769,0.319199,-2.117409,0.088836,0
-0.81991,0.199539,-1.888458,-0.195847,0.485332,1
-1.703862,0.706444,-1.095207,1.189106,0.194337,1
-1.178594,1.183918,1.037987,2.382696,1.459785,0
-1.045368,-0.476255,-1.177124,-0.352449,-0.636949,1
-1.373759,0.46951,-1.698746,0.48397,0.298039,0
0.936482,1.221355,0.238326,-0.101656,-0.020015,0
-1.086484,-0.772245,-0.126469,-0.1321,0.137342,0
1.305771,-0.469182,-0.532574,0.546815,0.341932,0
-0.063045,-0.805939,0.135347,-1.358963,0.439213,1
-0.95962,0.425328,-2.381698,0.052318,0.244889,1
-0.94045,-1.035727,0.347071,-2.325554,0.017275,0
-0.082943,-0.725688,0.67871,-0.45698,0.453179,0
1.183183,-1.418748,-1.504676,1.385155,-0.196939,1
-1.435635,-0.11206,0.545585,0.155841,-0.1566,1
-1.732156,0.450119,1.77747,1.082104,-0.750751,1
0.897302,-1.033866,-0.214447,0.116369,-1.016502,0
0.542761,0.47642,0.945257,-0.885826,3.399231,1
0.719517,-1.419773,0.253637,-0.490526,-0.433025,0
-1.917358,0.004506,0.683094,-0.182227,-0.652701,0
0.857566,2.305904,-0.755723,-0.243123,-0.842307,0
0.344296,2.02615,-0.011894,-0.595352,0.709223,0
-0.291671,-0.718173,0.167294,-0.917314,0.648889,0
0.08907,-0.067802,0.798345,0.29546,-0.717247,0
-1.194614,-0.497743,-1.208843,-0.197666,-1.105608,1
-0.29653,0.170055,2.815274,0.521538,1.353483,0
0.624003,0.463442,0.102087,0.217073,0.85406,0
1.03757,1.217145,-0.518154,-0.397282,-0.572174,0
-0.748783,-0.009139,-0.320512,0.121849,0.000292,1
-1.011341,0.194748,-0.269871,0.15216,0.71019,1
-1.747108,0.280123,-2.021091,0.450046,-0.283513,0
-0.948367,-0.599472,-1.505531,0.217101,-1.046362,1
-1.817222,-0.279302,-0.156545,-0.45853,-0.514525,0
1.100542,2.04634,-0.300573,-0.742908,-0.179509,0
-1.511974,0.726717,0.90058,1.892434,0.372709,0
-1.110935,-0.63454,-1.263138,-0.139907,-0.673646,1
-1.599739,0.237945,-0.780792,0.62622,-0.250351,1
-1.630963,0.720276,-2.265978,0.388662,0.073973,0
