-0.348f32-0.348f34-0.32f40-0.317f36-0.312f31...,0.273f21+0.252f56+0.248f23+0.236f53+0.235f09...,-0.445f56-0.372f57-0.292f50-0.285f55+0.248f19...,0.403f43+0.395f37+0.304f39-0.295f22+0.245f41...,'0.535f42+0.332f12+0.31 f29+0.27 f05-0.256f22...',class
0.665908,-0.331382,0.77764,-0.204491,-0.657316,0
0.607573,-0.752449,0.188705,-0.593332,-0.760615,0
0.893979,0.330793,1.401086,-0.360381,0.556183,1
-0.217794,-0.445617,-0.721613,-0.47536,0.093308,0
1.151943,1.420616,1.102255,-0.028519,-0.271472,1
0.659285,-0.662193,0.547467,0.854894,-0.683431,0
0.050189,-1.198287,-0.307202,-0.580923,0.249184,0
1.0806,1.464382,1.718656,0.32214,0.105838,0
0.490927,-0.418138,-0.983143,0.843104,-0.583731,1
0.070916,-2.579464,-0.943882,2.595606,-0.174249,0
0.629748,-0.016947,-0.956767,0.569122,-0.445634,1
0.122673,-2.12299,-1.120505,-0.603861,0.602046,0
0.578982,-0.56132,0.676079,-0.344193,-0.113011,0
1.528766,5.221728,-3.344066,1.445072,0.31327,1
0.607576,-0.574449,0.090078,-0.264246,-0.453112,0
-5.051311,0.489453,0.107762,-0.364752,-0.455197,0
0.713405,-0.3674,0.676784,-0.079181,-0.37837,0
1.065148,1.052228,1.401704,0.164048,0.116244,1
0.485476,-1.279419,-0.089601,1.461096,-1.393051,0
1.091697,1.412646,0.936505,-0.342193,-0.037201,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.638088,3.766353,2.234949,0.971911,0.270728,1
1.049296,1.326623,0.300998,0.058856,0.280823,1
0.27804,-0.520648,0.316817,0.507413,0.023185,0
-0.135847,-1.381909,-0.268711,0.006539,0.290774,0
-31.256883,6.162862,2.197244,-1.682295,-1.781858,0
0.550384,-0.070492,0.392459,0.080275,-0.669352,0
0.719214,0.712924,-0.846142,0.296921,-0.9168,1
-0.034767,-1.326648,-1.39181,0.617649,2.290955,0
-1.310708,-1.555647,-0.337915,0.63301,-0.129307,0
0.588585,-0.583161,0.436168,-0.400785,-0.264523,1
0.957539,0.49628,1.391263,0.077381,-0.508191,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.345015,-1.527448,0.095412,-0.649539,-0.358307,0
0.711915,-0.442252,0.918573,-0.689734,0.176208,1
0.434431,-1.302902,0.078861,-0.180681,-0.421539,0
-10.140001,-0.430486,-1.228426,4.457101,0.914349,0
0.002688,-0.58418,-0.155686,-0.166458,0.276381,0
0.99372,0.563053,-1.345536,-2.811439,-2.318367,1
0.671029,-0.295621,-0.234429,-1.719131,-1.374707,1
0.567829,-0.596162,0.346234,-0.835408,0.134908,0
1.151389,1.456887,1.073362,-0.315996,-0.049733,1
0.534815,-0.831862,0.404189,-0.292978,-0.114911,0
-1.736596,-0.458772,2.686465,-3.155115,10.172992,0
-0.735033,-2.598558,-3.045922,7.907911,1.425284,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
-0.596624,0.015218,0.841856,0.058933,-0.015462,0
-0.023237,0.17447,1.032128,-0.284295,0.249695,0
1.379456,3.044287,1.675424,0.792469,0.266244,1
-1.488157,-0.707035,-1.289067,0.273982,0.138232,0
1.414094,3.221322,-0.078075,-0.030024,0.817964,1
0.758126,0.639996,-0.266242,-0.230439,-0.55335,1
1.301938,3.399015,1.270121,0.492808,0.720661,0
0.346012,-1.518857,0.078491,-0.657484,-0.351992,0
1.455781,2.521633,2.133621,0.964979,-0.584017,1
0.888963,0.65026,0.378808,0.197195,-0.418977,0
-4.53391,-1.408534,1.225767,-4.027058,8.041986,0
-0.204851,-0.778339,-0.439155,1.404381,-0.021809,0
0.051646,-0.655761,-0.11818,-0.267932,0.098215,0
0.648456,-0.567465,0.494716,-0.230568,-0.249145,0
0.559865,-0.726052,0.432305,-0.344831,0.145601,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
0.577903,-0.409946,0.397236,-0.122424,1.550813,0
-0.378204,-3.33696,-2.810426,5.540681,0.026845,0
1.43404,4.774291,-2.882429,1.460536,0.279138,1
0.345616,-1.521943,0.084374,-0.654926,-0.35392,0
0.555853,-1.121143,-1.528028,-3.232558,-2.421012,1
-0.347566,-1.398098,-1.186694,0.526558,0.942805,0
0.762313,-0.023271,0.753094,-0.300662,-0.034105,1
0.910685,1.380733,-0.892738,0.010279,-0.301242,1
0.479623,-1.042075,-0.186293,0.215877,0.325454,0
0.734907,-0.294048,0.813607,-0.035004,-0.293943,1
0.206783,-0.753433,-0.807575,1.40469,-0.089988,1
0.700565,-0.366989,0.894729,-0.449732,-0.078673,1
0.393723,-1.433297,0.29066,-0.600208,-0.482558,0
0.11567,-2.214989,0.19048,-1.411254,-0.94466,0
0.625095,0.020542,0.352733,0.317262,-0.294603,1
0.314127,-0.185803,-1.615497,-0.30201,0.226952,0
0.679577,1.943925,1.290347,0.484941,-0.214369,1
0.306298,-1.64574,0.118202,-0.773702,-0.457805,0
0.898912,0.811907,0.229676,-0.011192,-0.971317,1
0.546249,-0.703976,0.018152,-0.62291,0.282826,0
-1.279473,-1.603046,-0.541134,-0.163896,0.614199,0
-0.058212,-0.719788,0.5148,-0.48967,-0.116726,0
1.132808,2.323496,-1.615291,-1.129512,-1.320168,1
0.52348,-0.837055,0.604169,0.059566,-0.562325,0
0.410085,-0.988957,0.325456,-0.346929,-0.225396,0
-1.987406,-1.064824,-0.048768,-0.193932,0.008241,0
1.460133,2.593616,0.749659,0.595456,-1.178645,1
1.350828,3.023651,0.317031,-0.350193,-0.415228,1
0.326541,-0.554153,-0.411826,0.268123,0.486961,0
-1.700016,-0.819209,0.092483,-0.388743,-0.003545,0
-0.92071,-0.621554,-0.171105,-0.390296,0.520097,0
0.161742,-1.926553,-1.253853,1.975891,-0.377401,0
1.237113,1.737788,1.299871,-0.05379,0.121672,1
0.911418,1.166126,0.231123,0.332875,-0.417411,0
0.166332,-1.293691,-0.624873,0.090736,-0.230526,0
0.676832,-0.505184,0.13794,-0.559372,-0.60333,1
0.424017,-1.346284,0.312409,-0.602632,-0.533224,0
1.467981,2.361977,-0.46852,-0.696494,-1.294209,1
0.291813,-1.169325,0.407794,-0.367033,0.765821,0
0.345207,-1.525371,0.091144,-0.651705,-0.356443,0
0.085313,-1.310518,-0.56795,-0.702855,-0.256268,0
-1.185648,-0.857513,-3.073041,-0.768583,0.245949,0
0.268106,-1.415132,-0.214545,-0.69627,-0.300156,0
0.332199,-0.14115,-1.545462,-0.586372,0.367858,0
1.586182,3.29555,1.531066,0.901047,0.916786,1
0.434581,-0.462661,-0.147504,-0.551342,0.333888,0
0.323994,-1.242205,-0.849596,0.798656,-0.823917,0
0.344955,-1.527718,0.095809,-0.649487,-0.358267,0
0.963275,0.61138,1.538837,-0.46776,0.95728,1
0.663885,-0.612924,0.76432,-0.755572,-0.72321,1
0.64143,-2.047504,1.708595,2.903593,-1.847093,0
1.789964,4.023218,3.259313,1.712895,1.212518,0
-3.258068,-2.385217,-1.259496,0.412616,0.842154,0
0.705154,0.737918,0.210765,-0.123421,-0.504592,1
-0.079915,-0.291751,0.494179,-0.221487,0.409917,0
0.948599,0.707922,0.772128,-0.144199,0.103641,1
-0.986282,-0.215296,0.667634,0.165996,0.746271,0
0.536624,0.039674,0.444357,-0.308959,-0.190982,0
-0.406444,4.035442,0.193822,1.185929,-0.373822,1
-0.265866,-2.5612,-2.139657,4.993355,0.543451,0
0.767234,0.008781,0.801915,0.44173,-1.213244,0
-6.063975,1.223705,0.738521,-0.458744,-0.713858,0
0.304901,-1.107427,0.058138,0.745731,-0.137504,0
1.31324,2.051802,1.251605,0.110047,0.648626,1
-5.580558,-0.631541,-0.693716,1.896047,-0.001176,0
-3.853314,-0.550509,-0.725602,-0.284386,-0.158471,0
0.665033,0.604204,0.431985,0.114329,0.440967,0
0.859248,0.346628,1.149785,0.285384,-0.878088,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
-10.438339,0.73949,-0.478749,4.421226,0.902797,0
1.028256,1.004524,1.396292,-0.316102,0.623197,1
0.437898,-1.156817,0.405369,-0.639471,-0.208777,0
1.128705,1.282955,1.579708,0.249555,0.122195,1
0.45047,-1.021254,0.025654,-0.211318,-0.403385,0
0.40964,-0.923959,0.149796,0.564229,2.454324,0
0.32899,-1.102273,0.520879,-1.122215,1.623192,0
0.347924,-1.581405,-0.175201,-0.902496,-0.63271,0
0.185226,-1.433691,-1.001287,-0.13091,0.116027,0
-2.200571,-0.907991,-0.009859,0.856386,0.194825,0
0.916031,0.715027,0.487825,-0.199154,0.481069,1
1.287848,8.658372,-15.346935,-7.373705,5.239388,1
0.321894,-2.526132,-1.085417,1.639661,-1.925608,0
0.382729,-2.12423,-3.193051,-3.686305,-3.566495,0
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.372094,-0.969103,0.423061,-0.518646,0.745763,0
1.023009,0.630902,1.67996,-0.041634,-1.237649,1
0.851046,3.943839,-0.794362,2.19389,-0.011894,1
0.716286,0.076887,0.994384,-0.124358,-0.926459,0
1.231269,2.443262,1.50456,0.285236,0.781179,1
-0.200724,-0.694088,-3.193463,0.35748,0.430552,0
0.673616,-0.373753,0.875412,0.137803,-0.669147,0
0.333287,-0.752617,0.725517,-0.504213,0.249742,0
0.545659,-1.542033,-0.481536,1.817044,-0.895476,0
-1.725936,-3.851745,-3.802859,6.468026,2.586115,0
-1.045252,-1.871985,-0.385247,-0.175813,0.168983,0
-0.240461,-2.158193,-2.58904,2.147629,0.155385,1
0.905126,0.123315,1.367575,-0.015307,-0.923667,0
-1.313373,-1.914623,-1.149281,2.550889,4.007273,0
1.402411,0.90456,3.483538,2.278503,-1.536196,0
0.749361,0.007919,0.47902,-0.048546,-0.04428,1
-4.162319,0.384176,-0.271135,2.684053,0.729941,0
0.616786,-0.901475,-1.507867,-3.572067,-2.699949,1
-1.358115,-0.219842,0.024365,0.409067,0.48543,0
1.099211,1.474445,0.698411,0.032109,0.285701,1
0.779837,0.443304,1.056539,-0.407449,0.093085,1
0.674834,-0.406105,0.964174,-0.3776,0.259263,1
-1.332165,-1.607655,-0.555821,-0.147739,0.642758,0
0.735851,-0.675386,1.267069,-0.028709,-0.871162,0
-0.676083,-1.37942,-1.211592,-1.050186,0.614233,0
0.491837,-2.751023,1.625501,3.658689,-1.929574,0
0.886706,0.571689,0.375196,-0.131315,0.014705,1
1.477562,3.079571,2.070437,-0.169957,0.797891,1
0.013477,-0.870296,-0.287392,-0.163964,0.35368,0
0.583811,-0.213446,0.105341,-0.292345,-0.734219,1
1.064638,1.049325,1.404772,0.165308,0.115479,1
0.908484,0.141781,1.584238,-0.614585,0.505693,1
1.053188,3.149816,0.983322,0.613955,0.222512,1
1.244982,1.820763,1.384704,1.028984,-0.598351,1
-0.008018,-2.70275,-1.559557,3.495987,-0.782557,0
1.129358,1.407501,0.507596,0.101061,-0.353283,1
0.959584,0.469272,0.835957,0.19645,-1.079477,1
0.640225,0.368944,0.755048,0.097242,-0.487772,1
-0.111632,0.466711,-1.563449,3.268042,0.651274,0
0.313785,-1.326402,-0.299777,1.070079,-0.287358,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.392225,-0.962829,-0.426438,-0.551715,-0.364328,1
-27.649094,5.293762,1.882499,-1.566574,-1.604487,0
0.968608,0.151706,1.060225,0.347018,-0.978011,1
0.247539,-1.625413,-0.534336,0.493299,-0.103749,1
0.399033,-1.43385,-0.217763,-0.067508,-0.73483,0
-0.362986,-0.57399,-0.579229,-0.744649,-0.316358,1
1.625303,4.042159,-1.934044,-0.039714,-0.088222,1
0.337038,-2.094747,-0.655044,1.602527,-0.898396,0
-1.89598,-0.822687,-0.030035,-0.631755,1.124604,0
0.703957,0.129556,-0.162898,-0.297851,-0.272869,1
2.375949,3.368426,3.004911,1.120158,-4.677219,0
0.757713,0.095083,0.633692,0.195843,0.635694,0
0.842637,0.600338,1.122556,-0.25694,-0.12405,1
0.548733,-0.756582,0.246069,-0.522278,-0.28142,0
-0.067022,-1.202011,-0.299214,-0.31642,-0.231612,0
0.572146,-0.80787,0.270855,0.207034,-0.777944,0
0.345408,-1.523932,0.088286,-0.65313,-0.355418,0
0.824553,-0.183843,1.413117,-0.393664,-0.298186,1
0.001299,-0.715417,-0.310108,-0.297852,0.519004,0
-0.758032,-1.488081,-1.010402,-1.165578,0.864136,0
0.34443,-1.531206,0.102034,-0.647249,-0.359707,0
1.005687,0.93222,1.190176,0.120572,-0.382851,1
-0.156497,0.536878,1.030082,-0.725612,-0.926233,1
1.554282,4.609962,-1.679363,0.624864,0.322702,1
0.662791,-0.083118,0.987376,-0.36659,0.047223,1
-4.648747,-0.061244,0.028134,1.432646,0.183788,0
0.887914,0.273262,1.154148,-0.015507,-0.912709,1
0.395811,-1.518817,-0.13492,0.392506,-0.725577,0
0.456831,-0.886186,0.518403,-0.378079,0.172966,0
1.032696,1.023699,1.032818,-0.010261,0.369877,1
-0.662287,0.132271,-0.579051,-0.278272,0.384119,0
0.715459,-0.460674,-1.545364,-3.605716,-2.610162,1
0.969958,1.389075,-2.088849,-1.690774,-0.062852,1
-0.191595,-1.01177,-0.140605,-0.350283,-0.182135,0
0.603666,-0.488202,0.335577,-0.121895,-0.484618,0
0.861896,4.376689,-1.112737,2.098563,-0.22406,1
0.462628,-0.388957,-0.827595,-1.279803,2.24136,0
1.55769,4.96644,-2.982888,1.179439,0.53877,1
0.767162,0.509272,-0.750813,-0.426029,-0.067461,1
0.153723,-2.101762,0.177295,-1.283284,-0.847173,0
0.347341,-1.51136,0.066297,-0.660458,-0.350918,0
-0.723808,-0.947285,0.339983,0.099475,-0.634747,0
1.123324,0.87535,2.25519,-0.464326,-0.694474,1
-3.24621,-0.912544,0.600424,-0.335362,-0.16592,0
0.166973,-0.332219,0.16974,-0.472289,0.131027,0
-0.138533,-1.295393,-0.947517,-0.70329,-0.154654,0
0.673488,-0.574042,0.821558,-0.106535,-0.102789,0
0.934396,0.10331,1.205108,-0.306992,-1.134753,1
-0.085473,-0.45865,-0.416124,-0.323514,0.314738,0
-0.169482,-0.302773,-0.713953,-0.043737,0.118625,0
1.461823,2.28451,2.174429,0.955453,-0.080034,1
0.930417,1.004619,-0.26571,-0.600993,0.62075,1
-0.344238,-0.503608,-0.580258,-0.745399,-0.353818,1
0.728842,0.752853,0.282281,-0.10299,-0.522036,1
0.598401,-0.381306,0.263757,-0.019187,-0.30398,0
-0.011653,-1.560077,-0.051866,-1.023428,1.919328,0
0.992988,0.533941,1.380694,0.000495,0.018068,1
0.912332,0.313282,1.701922,-0.500485,1.490235,1
0.447031,-0.484938,-0.204673,0.21225,0.034901,0
0.344574,-1.530463,0.100807,-0.647594,-0.3596,0
0.67784,0.143832,0.014048,-0.207182,-0.212058,1
0.791657,2.99115,1.165554,0.198896,-0.290929,1
1.126579,1.429859,0.711295,-0.070686,0.01559,1
0.792826,-0.125618,-0.324941,-1.431132,-1.668691,1
-0.16288,-2.839042,-1.638546,4.040475,-0.565497,0
1.118731,0.845408,2.109852,-1.035272,1.095064,1
-0.697663,-2.181555,-0.968997,1.335739,1.282882,0
0.514656,-1.077883,0.22817,-0.759313,-0.568319,1
0.655142,-0.506818,0.840664,-0.298293,-0.334165,1
1.158686,1.572602,0.932796,0.240171,0.097539,1
1.237113,1.737788,1.299871,-0.05379,0.121672,1
1.029216,1.011377,1.237985,0.277807,-0.371408,1
0.506444,-1.282143,0.417296,0.839039,0.08105,0
0.606109,-0.570419,0.679797,-1.328927,1.157841,0
0.317232,-1.820408,0.157769,-0.069417,-0.529322,0
0.492386,0.423663,-1.71839,0.952241,0.398069,1
0.61198,0.09982,-0.433665,0.156982,-0.702521,1
0.153549,-1.242058,-0.215501,-0.131644,0.721247,0
-0.359172,-0.658848,-0.198127,-0.281105,0.474862,0
0.956753,0.874079,1.570033,-0.127067,-0.394377,1
-0.117358,-1.865442,-0.787066,-0.44534,0.385902,0
-4.584802,0.247267,0.129714,-0.118098,-0.606225,0
-0.027826,-2.208628,-1.649176,4.759597,0.265954,0
0.691305,-0.231973,0.601884,-0.278087,-0.156252,1
-0.104009,-1.299948,-0.913543,-0.592961,0.182846,0
0.951302,0.015096,1.096744,-0.310009,-1.424444,1
0.4034,-0.066238,0.788178,-0.471372,0.038941,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
0.551517,-1.20334,0.446614,-0.104641,-0.834828,0
0.392622,-0.51738,-0.543397,-0.784625,-0.10591,0
-2.233897,-0.684568,-1.62924,0.176707,0.830297,0
0.894659,0.150284,0.873209,-0.241028,-0.087421,0
0.738965,0.38992,-0.091312,-0.181194,0.076904,1
0.605556,-0.959268,0.875395,-0.235941,-0.700222,0
2.229582,6.521245,1.842575,0.841837,2.056266,1
1.030302,1.573955,-0.067242,-0.059144,0.338095,1
1.320942,3.217293,-1.081772,-0.455918,1.276519,1
0.45176,-2.622706,0.163377,0.875721,-0.160268,0
0.964698,0.795604,0.19217,0.159271,-0.136685,1
0.18283,-0.974717,-0.280836,-0.711794,-0.144571,0
0.800508,0.238425,0.949353,0.355156,-1.056008,1
-0.743096,-2.234215,-2.509909,2.276809,-0.298193,0
0.52757,-1.008044,0.652368,-0.445955,0.654333,0
1.199156,1.932322,0.178448,-0.214961,0.074848,1
0.262374,-1.456937,-0.195064,-0.15863,-0.43593,0
-0.633999,0.021392,-0.07173,0.247277,-0.654965,0
0.529773,-0.758632,0.534472,-0.525236,0.376812,0
-0.35632,-0.323775,0.0413,-0.606571,1.077159,0
-1.299349,0.194176,0.110971,0.979254,-0.311235,0
0.376853,-1.389994,0.001636,-0.654024,-0.136345,1
-1.686049,-0.888861,-0.399637,0.338166,0.228496,0
0.714657,-0.345214,0.697117,-0.137678,-0.315336,0
0.44018,-0.43803,-0.852066,-1.131324,1.537858,0
0.915852,0.709227,0.489909,-0.199199,0.483728,1
0.250678,0.209413,0.26386,-0.419678,-0.078213,0
1.232197,1.686342,1.820888,0.101348,-0.293936,1
0.690237,-1.354797,0.430171,0.907908,-1.768144,0
0.751845,-0.411301,1.159067,-0.132593,-0.111787,0
0.175447,-1.51951,-0.607558,-0.37451,-0.516347,1
0.82633,-0.22343,0.94293,0.152921,-0.030054,0
1.04124,0.89405,1.612904,-0.280835,0.400708,1
0.794932,0.37548,1.267686,0.04995,-0.848137,1
0.843839,1.016104,-0.379404,-0.172903,0.330715,1
0.625992,-0.600493,0.649176,0.12098,0.778341,0
1.271819,1.558287,1.035613,0.655419,-1.475016,1
0.296844,-0.667328,-0.29564,0.052266,0.097556,0
-1.230148,-0.631224,-0.229549,-0.394282,0.482656,0
1.472823,2.106018,3.376633,-0.126851,1.27718,0
0.689159,0.470784,-0.698317,0.955308,-0.796408,0
1.432015,2.351238,1.174945,0.422714,-0.411287,1
0.802152,0.536348,0.602441,-0.790967,-0.365917,1
0.097021,-1.190983,-0.860878,-0.416628,-0.158323,0
-3.342137,0.247472,0.572893,-0.342658,-0.838308,0
1.289434,2.338309,1.382794,0.150277,0.121964,1
-0.609916,-1.659876,-0.42959,-1.227103,0.963272,0
1.330664,3.256857,-1.07449,-0.447028,1.291515,1
0.345939,-1.521512,0.085153,-0.652793,-0.356376,0
0.535057,-0.3981,-0.09549,-0.985314,-0.417129,1
1.604264,4.28179,-2.711292,-0.418811,0.278013,1
0.073447,-1.393508,-0.495981,-0.679118,-0.245205,0
0.503252,-0.889623,0.725026,-0.279518,-0.267192,0
0.500123,-1.136274,-0.6689,1.772389,-0.441192,0
0.3323,-1.470842,-0.426268,1.168074,0.146775,0
0.519454,-0.474297,0.446314,-1.511741,0.302458,1
1.104482,2.528054,1.148384,-0.413914,0.735204,1
0.076668,-0.701176,-0.245011,-0.092892,0.779512,0
1.613407,3.425225,1.936271,0.551621,0.521867,1
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
0.470285,1.778002,1.651393,0.051191,-0.915436,1
-1.957379,0.838048,0.10264,-0.625927,-0.00559,0
-2.751956,-0.75013,-1.066156,3.902511,1.315881,0
0.731253,-0.266537,0.905518,-0.831938,-0.02006,1
-0.031141,-1.900605,-0.499658,-0.631988,2.675259,0
1.402995,1.86292,2.410447,0.669925,0.20271,1
0.804808,-0.149113,-1.675697,-3.172575,-3.208691,1
0.663776,-0.613221,0.764208,-0.755579,-0.72299,1
0.546708,-0.913978,0.43263,-0.36328,-0.153506,0
0.398658,-0.011719,-0.459602,-0.195177,-0.233674,0
0.182445,-0.135706,0.667049,0.09858,-0.042356,0
1.237427,2.287028,-0.527766,0.421912,-0.490125,1
0.241568,-1.834313,0.128465,-0.999486,-0.622203,0
0.666963,0.484473,-0.083687,0.145891,0.237955,1
1.151389,1.456887,1.073362,-0.315996,-0.049733,1
0.835792,-0.358218,1.30237,0.48998,-0.983717,0
-0.322129,-1.60472,-1.020786,1.296067,0.676285,0
0.138633,-0.764705,-1.679599,0.050249,0.321321,0
-7.302,-0.448613,-0.644677,2.425375,0.613337,0
0.215932,0.026105,1.261121,-0.440181,-0.21442,1
0.919397,0.893541,1.091854,0.316112,-0.588072,0
0.45577,-1.130081,0.457228,-0.395404,-0.39037,0
-1.101739,0.805612,-0.078136,1.063879,0.000241,0
0.513172,-1.041869,0.419318,-0.347527,0.363619,0
0.546758,-0.505487,0.184601,-0.515644,-0.114732,0
0.711763,-0.118319,1.142156,0.361631,-0.641403,1
0.973984,0.530254,1.444577,0.104953,-0.531463,1
0.393939,-1.313456,0.637674,-0.936682,2.839562,0
-9.739037,0.483291,1.07927,-0.89064,-1.807457,0
0.200965,-1.962811,0.165491,-1.121146,-0.728185,0
0.344646,-1.530091,0.100194,-0.647766,-0.359546,0
-0.563026,-1.41136,-0.219305,-0.221313,1.400392,0
0.623227,0.02767,0.343778,0.317496,-0.294617,1
0.068391,-1.859968,-0.280634,-0.41011,-0.177533,0
-0.513407,-3.744236,-3.471971,6.898893,-0.872133,0
0.325185,1.536709,1.757531,0.258018,0.057814,1
0.996417,0.244795,1.362374,0.146027,-0.381354,0
0.680847,-0.915371,0.332151,0.884799,-0.871859,0
-34.305058,6.900623,2.425175,-1.77982,-1.925018,0
-0.980742,-0.586726,0.889344,-0.364871,-0.383796,0
0.527152,-1.121058,0.611028,-0.372369,-0.588641,0
0.527506,-0.481468,0.482308,-1.495453,0.319561,1
1.355723,3.360013,-1.02115,-0.405412,1.320352,1
0.344646,-1.530091,0.100194,-0.647766,-0.359546,0
-0.33673,-0.982031,-0.237881,1.210002,0.112582,0
0.724309,0.199159,1.126996,-0.208428,0.450301,1
-0.393196,-0.388797,-0.213659,0.531161,0.074596,0
0.632799,-0.593625,-0.024904,-0.566053,-0.492739,1
1.774826,2.825667,3.270044,-1.632402,2.993319,1
0.114685,-2.222814,0.205282,-1.405001,-0.949422,0
1.374306,4.951279,-3.316075,0.923727,0.841216,1
1.311716,1.962859,2.249994,0.160017,0.128044,1
0.460174,-1.386985,0.386723,-1.014169,1.716405,0
0.350699,-1.482601,0.008811,-0.688599,-0.328656,0
1.009015,0.951303,1.18575,0.117596,-0.361259,1
-0.038252,-2.762655,-1.749757,3.69539,-0.578899,0
-6.047579,0.051057,-1.202744,1.059703,0.253337,0
0.479913,-0.915017,0.363132,-0.346865,-0.450057,0
-10.389679,1.790129,0.584109,0.186171,-1.829143,0
0.52881,-0.21589,0.071266,-0.335572,0.073232,0
-0.231686,-1.67118,-0.91094,0.289342,0.684875,0
-0.362635,-0.549876,-0.604465,-0.747489,-0.316048,1
1.043441,3.081373,0.942744,0.566489,0.253479,1
-0.220397,-0.396647,0.133986,-0.390321,-0.022832,0
0.245371,-1.512502,-0.891752,0.283908,0.209132,0
0.170604,-2.93776,-3.319124,3.59267,-3.84088,0
0.344955,-1.527718,0.095809,-0.649487,-0.358267,0
0.115318,-2.217721,0.195619,-1.409112,-0.946265,0
-3.772706,-0.850701,0.292133,-0.212575,-0.677331,0
0.149511,-0.705853,-0.346614,-0.456675,0.390456,0
-32.689152,6.504645,2.34832,-1.726012,-1.858599,0
1.818187,6.180107,-2.247336,1.684104,-0.336396,1
0.323516,-1.752349,0.151109,-0.210926,-0.488996,0
0.292591,-1.374896,-0.026719,-0.678416,0.047889,0
0.838943,0.390038,-0.027243,-0.298801,-0.186108,1
0.020021,-1.139092,-0.426776,-0.226771,0.227884,0
-1.140037,-2.217299,-1.140982,0.244724,0.240667,0
0.910622,1.021098,1.297955,0.022589,0.036132,1
1.096132,1.354266,1.369619,0.139736,-0.026006,1
0.504454,-0.488741,0.418921,-0.429342,0.407863,1
0.684982,-0.814755,0.96809,0.506956,-0.891246,0
0.132306,-2.515221,0.571695,-0.692891,3.029616,0
-1.281664,0.728647,0.497054,0.834436,-0.127398,0
-0.358288,-0.561024,0.16039,-0.232225,0.924709,0
-0.002361,2.92119,-5.407831,-2.202698,0.6168,1
-0.374787,-0.196972,-0.728888,0.036076,-0.024838,0
1.276509,1.988248,0.716706,1.376086,-0.901467,1
-2.012205,-1.521369,-2.670062,2.605287,0.306367,0
0.663026,-0.206669,0.693037,-0.425029,-0.384201,1
0.885555,0.351554,1.271198,-0.112079,-0.571592,1
0.885758,0.793974,0.248,0.119793,-0.900606,0
0.520917,-0.30651,0.286952,0.139118,-0.435114,0
-1.127302,-1.318143,-0.809203,0.522966,-0.022758,0
0.468823,-1.706915,0.188249,-1.169388,-1.101842,0
-2.505133,0.20528,0.157334,-0.500936,-0.432733,0
-1.36846,-1.160409,-0.743455,-0.67342,-0.280375,0
1.211081,0.549877,2.604468,-1.545558,-1.658668,1
0.31098,-1.12274,0.411214,-0.519486,0.548934,0
0.621408,-0.599857,1.068119,-1.33895,1.660894,0
0.66781,-0.521157,0.828627,-0.861905,0.530798,0
1.291509,1.494791,2.229028,0.689176,-1.947239,1
-0.524751,-1.905988,-1.743396,2.374886,-0.483024,0
-2.403922,-0.83526,-0.38684,0.90024,0.218757,0
0.562367,-0.914078,0.242574,0.811804,-0.202356,0
0.83431,0.391477,0.529696,-0.204707,0.042174,1
0.176993,-0.733008,-0.332059,-0.489711,0.056446,0
-0.28316,-1.323627,0.183014,-0.307021,0.658762,0
0.345321,-1.523981,0.087882,-0.653865,-0.354607,0
0.76718,-0.000778,0.720251,-0.251369,0.276046,1
0.651463,-0.374732,0.427372,-0.30436,-0.030829,1
1.821549,6.206444,-2.211376,1.704223,-0.35761,1
0.736899,-0.123292,0.699744,-0.289512,0.870008,0
0.344286,-1.53195,0.103261,-0.646905,-0.359814,0
0.806132,0.17522,0.389598,-0.161635,-0.039529,1
-0.219689,-0.287406,0.559038,0.41442,0.323927,0
0.214868,-1.078336,-1.213911,-0.552951,0.010524,0
